書名,書籍網址,作者,出版社,ISBN,圖片網址
程式設計實習: 使用圖控化Webduino Blockly程式語言,https://www.eslite.com/product/1001122412746479,蔡宜坦,台科大圖書股份有限公司,9789864557691,https://s.eslite.dev/upload/product/l/2681723520006/ec1685832.jpg
鍛鍊你的數學腦: 讓你寫出簡單快速的70道進階解題程式,https://www.eslite.com/product/1001113692734930,增井敏克,碁峰資訊股份有限公司,9789864769933,https://s.eslite.dev/Upload/Product/201812/l/636811506393712500.jpg
智慧物聯網大冒險: 4P程式指南,https://www.eslite.com/product/1001295882732605,CAVEDU教育團隊/ 許鈺莨/ 趙偉伶,翰尼斯企業有限公司,9789869329941,https://s.eslite.dev/Upload/Product/201812/l/636803730479791250.jpg
運算思維與程式設計,https://www.eslite.com/product/1001137242776245,,普林斯頓國際有限公司,9789869698924,https://s.eslite.dev/Upload/Product/201908/l/637019741109111250.jpg
Python程式設計與數據分析,https://www.eslite.com/product/1001137242776244,白文章,普林斯頓國際有限公司,9789869698917,https://s.eslite.dev/upload/product/l/2681780992006/20190820153344108057.jpg
簡潔的Python: 重構你的舊程式,https://www.eslite.com/product/1001113692734814,Mariano Anaya,碁峰資訊股份有限公司,9789864769926,https://s.eslite.dev/Upload/Product/201812/l/636810643380275000.jpg
Java SE 11與Android 9.x程式設計範例教本,https://www.eslite.com/product/1001113692734790,陳會安,碁峰資訊股份有限公司,9789864769865,https://s.eslite.dev/Upload/Product/201812/l/636810643086212500.jpg
Python 3.x程式語言特訓教材 (第2版),https://www.eslite.com/product/1001113692732963,蔡明志; 財團法人中華民國電腦技能基金會/ 總策劃,碁峰資訊股份有限公司,9789865020125,https://s.eslite.dev/Upload/Product/201812/l/636804594496978750.jpg
PHP網頁程式設計超入門,https://www.eslite.com/product/1001113882732378,松浦健一郎/ 司ゆき,旗標科技股份有限公司,9789863125730,https://s.eslite.dev/Upload/Product/201812/l/636802867856353750.jpg
程式特攻隊 3: 如果否則迷宮,https://www.eslite.com/product/1003264122730364,楊謹倫,小天下出版,9789864795802,https://s.eslite.dev/Upload/Product/201812/l/636792501245027500.jpg
程式特攻隊 4: 巢狀救命階梯,https://www.eslite.com/product/1003264122730365,楊謹倫,小天下出版,9789864795819,https://s.eslite.dev/Upload/Product/201812/l/636792501250496250.jpg
運算思維與Python程式設計含Microsoft MTA國際認證軟體研發工程師: Python程式語言核心能力,https://www.eslite.com/product/1001122412734441,JYiC認證研究團隊,台科大圖書股份有限公司,9789864557516,https://s.eslite.dev/Upload/Product/201812/l/636809779683712500.jpg
輕課程 寓教於樂如何從桌上遊戲學習結構化程式設計邏輯: 含Robot City v2新機器人蓋城市桌遊包,https://www.eslite.com/product/1001122412734439,國立臺灣師範大學/ 許庭嘉,台科大圖書股份有限公司,9789864557745,https://s.eslite.dev/Upload/Product/201812/l/636809779668712500.jpg
用Visual Basic學程式設計運算思維: 適用VB 2017/ 2015,https://www.eslite.com/product/1001113692731186,李啟龍,碁峰資訊股份有限公司,9789864769827,https://s.eslite.dev/Upload/Product/201812/l/636797683874470000.jpg
全民程式設計: 使用Arduino,https://www.eslite.com/product/1001309032731558,洪國勝,泉勝出版有限公司,9789869685900,https://s.eslite.dev/upload/product/l/2681693657009/20190802193550228120.jpg
JavaFx遊戲程式設計 (第4版/附光碟),https://www.eslite.com/product/1001299212729951,黃嘉輝,上奇資訊,9789865003135,https://s.eslite.dev/Upload/Product/201811/l/636791635160496250.jpg
從零開始學Python程式設計: 適用Python 3.5以上 (暢銷回饋版),https://www.eslite.com/product/1001120322727534,李馨,博碩文化股份有限公司,9789864343492,https://s.eslite.dev/Upload/Product/201811/l/636780404693160000.jpg
不插電程式設計遊戲 2: 24個遊戲+28組遊戲圖卡,https://www.eslite.com/product/1003266742725641,申甲千/ 洪志連,華文精典文創有限公司,9789869595957,https://s.eslite.dev/Upload/Product/201811/l/636773492491748750.jpg
科學運算: Python程式理論與應用 (第2版),https://www.eslite.com/product/1001248272720886,楊佩璐,深石數位科技股份有限公司,9789865002954,https://s.eslite.dev/upload/product/l/2681670952004/839658.jpg
手機應用程式設計超簡單: App Inventor 2小專題特訓班 (附DVD),https://www.eslite.com/product/1001113692722764,鄧文淵/ 總監製; 文淵閣工作室,碁峰資訊股份有限公司,9789864769568,https://s.eslite.dev/Upload/Product/201810/l/636764850837019944.jpg
Java程式設計應用實務,https://www.eslite.com/product/1001138362721329,陳明; 何英治/ 審訂,經瑋國際股份有限公司,9789578755659,https://s.eslite.dev/Upload/Product/201810/l/636758803618957295.jpg
輕鬆玩Arduino程式設計與感測器入門 (附光碟),https://www.eslite.com/product/1001113692717953,黃建庭,碁峰資訊股份有限公司,9789864768844,https://s.eslite.dev/Upload/Product/201810/l/636743254042048750.jpg
運算思維與程式設計Scratch 2.0範例Download (最新版),https://www.eslite.com/product/1001122412716066,勁樺科技,台科大圖書股份有限公司,9789864557394,https://s.eslite.dev/upload/product/l/2681663777003/828021.jpg
程式特攻隊 1: 二進位機器鳥,https://www.eslite.com/product/1003264122712140,楊謹倫,小天下出版,9789864795444,https://s.eslite.dev/Upload/Product/201809/l/636725106726855000.jpg
程式特攻隊 2: 螺旋圖陷阱,https://www.eslite.com/product/1003264122712465,楊謹倫,小天下出版,9789864795451,https://s.eslite.dev/Upload/Product/201809/l/636725109447480000.jpg
新一代JavaScript程式設計精解: 對應ECMAScript全新語法標準,https://www.eslite.com/product/1001113882711507,山田祥寬,旗標科技股份有限公司,9789863125068,https://s.eslite.dev/Upload/Product/201809/l/636723379794823750.jpg
OpenGL 3D繪圖互動程式設計 (附光碟),https://www.eslite.com/product/1001113882705846,朱宏國/ 姚智原/ 賴祐吉,旗標科技股份有限公司,9789863125112,https://s.eslite.dev/Upload/Product/201808/l/636706962517315000.jpg
App Inventor 2輕鬆學: 手機應用程式簡單做,https://www.eslite.com/product/1001120322703331,吳燦銘/ 榮欽科技/ 策畫,博碩文化股份有限公司,9789864343225,https://s.eslite.dev/Upload/Product/201808/l/636705238372002500.jpg
遠端遙控木馬病毒程式設計: 使用Python,https://www.eslite.com/product/1001120322705542,北極星,博碩文化股份有限公司,9789864343256,https://s.eslite.dev/Upload/Product/201808/l/636711284893493750.jpg
Minecraft教育版: 玩積木程式學邏輯 使用MakeCode: Blocks,https://www.eslite.com/product/1001122412706096,,台科大圖書股份有限公司,9789864557288,https://s.eslite.dev/Upload/Product/201808/l/636707827201835943.jpg
專門為中學生寫的程式語言設計: 強化邏輯思考力,https://www.eslite.com/product/1003110712703255,李家同/ 劉國有/ 謝一功/ 侯冠維/ 陳庭偉,聯經出版事業股份有限公司,9789570851526,https://s.eslite.dev/Upload/Product/201808/l/636699186872243750.jpg
Corona一次開發跨平台手機App桌面程式 (極巔版/附光碟),https://www.eslite.com/product/1001299212707617,黃一庭,上奇資訊,9789865002503,https://s.eslite.dev/Upload/Product/201808/l/636713012257087500.jpg
精通嵌入式Linux程式設計,https://www.eslite.com/product/1001120322700334,Chris Simmonds,博碩文化股份有限公司,9789864342990,https://s.eslite.dev/Upload/Product/201808/l/636699186528650000.jpg
從零開始! Java程式設計入門,https://www.eslite.com/product/1001113882699653,洪國勝,旗標科技股份有限公司,9789863125334,https://s.eslite.dev/Upload/Product/201808/l/636689682248256477.jpg
Python網頁程式交易APP實作: Web+MySQL+Django (第2版),https://www.eslite.com/product/1001120322697661,林萍珍,博碩文化股份有限公司,9789864343171,https://s.eslite.dev/Upload/Product/201808/l/636687957631330000.jpg
輕課程 程小奔Codey Rocky的mBlock 5積木程式趣體驗: 融合STEAM與人工智慧AI及物聯網IoT,https://www.eslite.com/product/1001122412699615,王麗君,台科大圖書股份有限公司,9789864557189,https://s.eslite.dev/Upload/Product/201808/l/636688819876486250.jpg
不插電程式設計遊戲 I: 26個遊戲+16組遊戲圖卡,https://www.eslite.com/product/1003266742694881,洪志連/ 申甲千,華文精典文創有限公司,9789869595940,https://s.eslite.dev/Upload/Product/201807/l/636674130509206250.jpg
互動式網站程式設計: ASP.NET 4.7使用Visual Basic 2017 (附光碟),https://www.eslite.com/product/1001248272696533,李春雄/ 洪瑞展,深石數位科技股份有限公司,9789865001537,https://s.eslite.dev/Upload/Product/201808/l/636689685095600227.jpg
新手不敗的程式開發課: Android 7.X App全方位指南 (附光碟),https://www.eslite.com/product/1001299212697967,王安邦,上奇資訊,9789865002381,https://s.eslite.dev/Upload/Product/201807/l/636686226532736250.jpg
用micro: bit學運算思維與程式設計 使用MakeCode: Blocks (最新版/附光碟),https://www.eslite.com/product/1001122412696420,王麗君,台科大圖書股份有限公司,9789864557165,https://s.eslite.dev/Upload/Product/201807/l/636677590706822765.jpg
全民學程式設計: 從插畫學Java,https://www.eslite.com/product/1001113882694099,,旗標科技股份有限公司,9789863125211,https://s.eslite.dev/Upload/Product/201807/l/636670674373268750.jpg
輕課程 Tello空拍機入門含影片拍攝後製與Scratch程式設計,https://www.eslite.com/product/1001122412693045,連宏城,台科大圖書股份有限公司,9789864557158,https://s.eslite.dev/Upload/Product/201807/l/636664628157692500.jpg
7天學會Android App程式開發,https://www.eslite.com/product/1001120322689226,李聖黌,博碩文化股份有限公司,9789864343119,https://s.eslite.dev/Upload/Product/201807/l/636663764797848750.jpg
mBlock+Arduino創客遊戲程式設計,https://www.eslite.com/product/1001248272688264,張家盛,深石數位科技股份有限公司,9789865002121,https://s.eslite.dev/Upload/Product/201806/l/636652530763823750.jpg
創意App程式設計特訓教材App Inventor 2,https://www.eslite.com/product/1001113692689213,吳玄玉,碁峰資訊股份有限公司,9789864768325,https://s.eslite.dev/Upload/Product/201806/l/636659446777552870.jpg
App Inventor 2零基礎創意程式設計 (附範例光碟),https://www.eslite.com/product/1001122982693258,洪耀正,全華圖書股份有限公司,9789864638314,https://s.eslite.dev/Upload/Product/201807/l/636665492441046253.jpg
"Python神乎其技: 精要剖析語法精髓, 大幅提升程式功力!",https://www.eslite.com/product/1001113882686544,丹．巴德,旗標科技股份有限公司,9789863125419,https://s.eslite.dev/upload/product/l/2681593717001/ec1487373.jpg
"不需要電腦的程式設計課: 從遊戲中學習電腦語言、鍛鍊運算思維, 培育AI時代必備的數位素養",https://www.eslite.com/product/1003135702680472,吉姆．克利斯欽,積木文化,9789864591374,https://s.eslite.dev/Upload/Product/201805/l/636631217679930000.jpg
給工程師的第一本理財書: 程式金融交易的118個入門關鍵技巧,https://www.eslite.com/product/1001120322681529,酆士昌,博碩文化股份有限公司,9789864343041,https://s.eslite.dev/upload/product/l/2681585164004/ec1480444.jpg
TQC+ Python 3.x程式語言特訓教材,https://www.eslite.com/product/1001122982685539,蔡明志; 財團法人中華民國電腦技能基金會/ 總策劃,全華圖書股份有限公司,9789864638000,https://s.eslite.dev/Upload/Product/201806/l/636639571406666250.jpg
"S4A Scratch for Arduino輕鬆學: 玩拼圖寫程式, 輕鬆進入Arduino的創意世界",https://www.eslite.com/product/1001120322674748,黃千華/ 徐瑞茂/ 林文暉,博碩文化股份有限公司,9789864342976,https://s.eslite.dev/Upload/Product/201805/l/636613652590788750.jpg
輕課程 機電整合入門實務 趣玩小木屋: 使用mBlock積木式程式語言,https://www.eslite.com/product/1001122412676441,連宏城/ 連珮晴/ 連紹傑,台科大圖書股份有限公司,9789864556168,https://s.eslite.dev/Upload/Product/201805/l/636611060949807333.jpg
輕課程 機電整合輕鬆學 趣玩小木屋: 使用Arduino C語言,https://www.eslite.com/product/1001122412676443,連宏城/ 連珮晴/ 連紹傑,台科大圖書股份有限公司,9789864556106,https://s.eslite.dev/Upload/Product/201805/l/636611060965905306.jpg
Excel VBA巨集的職場效率術: 無痛學習VBA程式×步驟式教學錄製巨集×200個範例立即套用,https://www.eslite.com/product/1001120322666894,楊玉文/ 陳智揚,博碩文化股份有限公司,9789864342839,https://s.eslite.dev/upload/product/l/2681564481009/ec1455455.jpg
程式設計實戰精華: 使用Visual Basic (第2版/附光碟),https://www.eslite.com/product/1001299212666667,潘皇玉,上奇資訊,9789865001575,https://s.eslite.dev/upload/product/l/2681564063007/771348.jpg
Visual Basic程式設計開發實務 (附光碟),https://www.eslite.com/product/1001299212661267,賴榮樞,上奇資訊,9789865001056,https://s.eslite.dev/Upload/Product/201803/l/636556626872374932.jpg
Java 9模組化: 可維護應用程式的開發模式與實務,https://www.eslite.com/product/1001133102658327,Sander Mak/ Paul Bakker,美商歐萊禮股份有限公司台灣分公司,9789864767182,https://s.eslite.dev/Upload/Product/201802/l/636541074329233750.jpg
看見micro:bit新世界: 學邏輯、寫程式、玩創意 (最新版),https://www.eslite.com/product/1001122412656941,陳致中/ 乾龍工作室,台科大圖書股份有限公司,9789864555789,https://s.eslite.dev/upload/product/l/2681548355005/ec1428123.jpg
精通Shell程式設計 (第4版),https://www.eslite.com/product/1001113692647699,Stephen G. Kochan/ Patrick Wood,碁峰資訊股份有限公司,9789864766420,https://s.eslite.dev/Upload/Product/201712/l/636502199165877915.jpg
邁向大數據的第一步! R 語言程式設計精要,https://www.eslite.com/product/1001113882647685,Jared P. Lande,旗標科技股份有限公司,9789863124917,https://s.eslite.dev/Upload/Product/201801/l/636504971076845000.jpg
資料結構: 使用C語言 (第5版/附範例光碟),https://www.eslite.com/product/1001122982649865,蔡明志,全華圖書股份有限公司,9789864637072,https://s.eslite.dev/Upload/Product/201801/l/636505651128200000.jpg
程式邏輯訓練: 從App Inventor 2開始 (第2版/附光碟),https://www.eslite.com/product/1001299212648566,李春雄,上奇資訊,9789865000929,https://s.eslite.dev/upload/product/l/2681537382005/746533.jpg
新觀念Java 9程式設計範例教本,https://www.eslite.com/product/1001113882642791,陳會安,旗標科技股份有限公司,9789863124993,https://s.eslite.dev/Upload/Product/201712/l/636481458666137500.jpg
最佳案例Visual Basic 2017程式設計 (最新版/附光碟),https://www.eslite.com/product/1001122412642160,洪國勝/ 洪焌維,台科大圖書股份有限公司,9789864555161,https://s.eslite.dev/upload/product/l/2681529381009/739726.jpg
輕課程 用Arduino輕鬆入門物聯網IoT實作應用: 使用圖控化motoBlockly程式語言,https://www.eslite.com/product/1001122412642163,徐瑞茂/ 林聖修,台科大圖書股份有限公司,9789864555307,https://s.eslite.dev/Upload/Product/201712/l/636477143239002500.jpg
輕課程 輕鬆玩樂高機器人EV3-G拼圖程式,https://www.eslite.com/product/1001122412640145,李春雄,台科大圖書股份有限公司,9789864555116,https://s.eslite.dev/upload/product/l/2681526967008/735854.jpg
三週學會程式交易: 打造你的第一筆自動化交易,https://www.eslite.com/product/1001129782633019,李政霖,寰宇出版股份有限公司,9789869451994,https://s.eslite.dev/upload/product/l/2681517060008/ec1376715.jpg
Python程式設計實例入門,https://www.eslite.com/product/1001120322632377,李馨,博碩文化股份有限公司,9789864342549,https://s.eslite.dev/Upload/Product/201710/l/636449814782591250.jpg
iOS 11程式設計實戰: Swift 4快速上手的開發技巧200+,https://www.eslite.com/product/1001113692629949,朱克剛,碁峰資訊股份有限公司,9789864766017,https://s.eslite.dev/upload/product/l/2681512067002/726943.jpg
Python好好玩: 趣學電玩遊戲程式設計,https://www.eslite.com/product/1001113692627264,Al Sweigart,碁峰資訊股份有限公司,9789864765850,https://s.eslite.dev/upload/product/l/2681507651001/ec1363873.jpg
物件導向程式設計: 結合生活與遊戲的JAVA語言 (附光碟),https://www.eslite.com/product/1001122982629508,邏輯林,全華圖書股份有限公司,9789864636143,https://s.eslite.dev/upload/product/l/2681511632003/725546.jpg
Visual Basic 2017程式設計與應用: 程式設計與邏輯訓練共舞 (附光碟),https://www.eslite.com/product/1001122982624701,陳會安,全華圖書股份有限公司,9789864635924,https://s.eslite.dev/upload/product/l/2681503567009/717568.jpg
普格碼島的法師: 歡樂自學寫程式,https://www.eslite.com/product/1003128182611083,唐宗浩,英屬蓋曼群島商網路與書,9789866841897,https://s.eslite.dev/Upload/Product/201707/l/636362228493301250.jpg
Linux Shell 程式設計與管理實務 (第3版),https://www.eslite.com/product/1001120322604178,臥龍小三,博碩文化股份有限公司,9789864342266,https://s.eslite.dev/Upload/Product/201706/l/636343221210501250.jpg
R語言: 金融演算法與台指期貨程式交易實務,https://www.eslite.com/product/1001120322604200,酆士昌,博碩文化股份有限公司,9789864342259,https://s.eslite.dev/upload/product/l/2681472305008/697955.jpg
資料結構: 使用C++ (附範例光碟),https://www.eslite.com/product/1001122982606664,蔡明志,全華圖書股份有限公司,9789864635726,https://s.eslite.dev/upload/product/l/2681475899009/20190422183115780337.jpg
Haskell的魔力: 函數式程式設計入門與應用,https://www.eslite.com/product/1001113692603229,韓冬,碁峰資訊股份有限公司,9789864764198,https://s.eslite.dev/upload/product/l/2681470848002/698454.jpg
打造可維護軟體: 編寫可維護程式碼的10項法則 (Java版),https://www.eslite.com/product/1001133102603243,Joost Visser,美商歐萊禮股份有限公司台灣分公司,9789864764495,https://s.eslite.dev/Upload/Product/201707/l/636344948515130566.jpg
利用Corona一次開發跨平台手機App桌面程式 (第2版/附光碟),https://www.eslite.com/product/1001299212597357,黃一庭,上奇資訊,9789869472678,https://s.eslite.dev/Upload/Product/201706/l/636319891714143750.jpg
邁入Swift程式設計新紀元 (第2版),https://www.eslite.com/product/1001299212597360,羅康鴻,上奇資訊,9789869472661,https://s.eslite.dev/Upload/Product/201706/l/636319891737581250.jpg
小學生快樂寫程式,https://www.eslite.com/product/1003135802594319,阿部和廣/ 倉本大資,遊目族文化事業有限公司,9789861900674,https://s.eslite.dev/Upload/Product/201705/l/636306932797881250.jpg
Android程式設計與應用 (附CD-ROM),https://www.eslite.com/product/1001122982597970,陳會安,全華圖書股份有限公司,9789864635122,https://s.eslite.dev/upload/product/l/2681462756001/680690.jpg
HTML5、CSS3、JavaScript、jQuery、Ajax、RWD網頁程式設計 (第6版),https://www.eslite.com/product/1001113692588447,陳惠貞,碁峰資訊股份有限公司,9789864763245,https://s.eslite.dev/Upload/Product/201704/l/636290517032725542.jpg
Android程式開發設計輕鬆入門,https://www.eslite.com/product/1001299212590346,Chris Haseman,上奇資訊,9789869466752,https://s.eslite.dev/Upload/Product/201705/l/636293971509161250.jpg
jQuery程式開發設計輕鬆入門,https://www.eslite.com/product/1001299212590350,Jay Blanchard,上奇資訊,9789869466783,https://s.eslite.dev/upload/product/l/2681452167008/662122.jpg
TQC+行動裝置應用程式設計認證指南解題秘笈: Android 6,https://www.eslite.com/product/1001113692586768,陳文敬; 財團法人中華民國電腦技能基金會/ 總策劃,碁峰資訊股份有限公司,9789864763344,https://s.eslite.dev/Upload/Product/201704/l/636286303851955000.jpg
ASP.NET網頁程式設計: 使用Visual Basic 2015 (附範例光碟),https://www.eslite.com/product/1001122982590630,張峻彬,全華圖書股份有限公司,9789864633746,https://s.eslite.dev/upload/product/l/2681452427003/662169.jpg
建立同構JavaScript應用程式,https://www.eslite.com/product/1001133102581513,Jason Strimpel/ Maxime Najim,美商歐萊禮股份有限公司台灣分公司,9789864763436,https://s.eslite.dev/upload/product/l/2681439675007/655502.jpg
Java程式設計藝術 (第10版/國際版/附範例光碟),https://www.eslite.com/product/1001122982583036,張子庭,全華圖書股份有限公司,9789862803431,https://s.eslite.dev/Upload/Product/201704/l/636266323652673412.jpg
JavaScript & JQuery: 網站互動設計程式進化之道,https://www.eslite.com/product/1001113692573555,Jon Duckett,碁峰資訊股份有限公司,9789863478164,https://s.eslite.dev/upload/product/l/2681426857003/647910.jpg
Android App程式設計教本之無痛起步: 使用Android Studio 2.X開發環境,https://www.eslite.com/product/1001113882572855,施威銘/ 編,旗標科技股份有限公司,9789863123989,https://s.eslite.dev/Upload/Product/201702/l/636228306260633750.jpg
系統程式及作業系統觀念與考題寶典 (第2版),https://www.eslite.com/product/1001299212567401,林建福,上奇資訊,9789863759188,https://s.eslite.dev/Upload/Product/201701/l/636203250676112500.jpg
鍛鍊你的數學腦: 讓你寫出簡單快速的69道解題程式,https://www.eslite.com/product/1001113692567424,増井敏克,碁峰資訊股份有限公司,9789864762675,https://s.eslite.dev/Upload/Product/201701/l/636208435892153750.jpg
App Inventor 2程式設計: 使用mBot金屬積木機器人 (最新版),https://www.eslite.com/product/1001122412568695,李春雄/ 李碩安,台科大圖書股份有限公司,9789864552887,https://s.eslite.dev/Upload/Product/201701/l/636208434312310000.jpg
Scala程式設計 (附CD-ROM),https://www.eslite.com/product/1001122982571282,侯雍聰,全華圖書股份有限公司,9789864634026,https://s.eslite.dev/Upload/Product/201702/l/636220531204092500.jpg
輕鬆學Android應用程式設計,https://www.eslite.com/product/1001120322562958,吳卓俊/ 洪旭嘉,博碩文化股份有限公司,9789864341740,https://s.eslite.dev/Upload/Product/201612/l/636187139789238750.jpg
從零開始學Python程式設計: 適用Python 3.5以上,https://www.eslite.com/product/1001120322562897,李馨,博碩文化股份有限公司,9789864341665,https://s.eslite.dev/upload/product/l/2681410940001/ec1235660.jpg
創意樂高機器人: 使用樂高EV3圖控程式與App Inventor手機控制 (最新版),https://www.eslite.com/product/1001122412562863,李春雄/ 李碩安/ 林暐詒,台科大圖書股份有限公司,9789864552832,https://s.eslite.dev/Upload/Product/201612/l/636181650469736742.jpg
新觀念Android程式設計範例教本: 使用 Android Studio 2.x版,https://www.eslite.com/product/1001113882561064,陳會安,旗標科技股份有限公司,9789863124023,https://s.eslite.dev/Upload/Product/201612/l/636173874577326250.jpg
mBot創意機器人: 使用Scratch(mBlock)含App Inventor程式設計,https://www.eslite.com/product/1001122412558595,李春雄/ 李碩安/ 林暐詒,台科大圖書股份有限公司,9789864552825,https://s.eslite.dev/Upload/Product/201612/l/636161780329443750.jpg
"挑戰PHP7/ MySQL程式設計與超強專題特訓班: 適用PHP5-7, MariaDB (第4版)",https://www.eslite.com/product/1001113692551362,黃信溢/ 文淵閣工作室,碁峰資訊股份有限公司,9789864762323,https://s.eslite.dev/upload/product/l/2681390127003/621657.jpg
Raspberry Pi輕鬆學: 遊戲創作×圖形繪製×音樂創作×程式設計×Minecraft×音樂播放器,https://www.eslite.com/product/1001120322543927,Carrie Anne Philbin,博碩文化股份有限公司,9789864341528,https://s.eslite.dev/Upload/Product/201610/l/636115126000155662.jpg
Think Python學習程式設計的思考概念 (第2版),https://www.eslite.com/product/1001133102532295,Allen B. Downey,美商歐萊禮股份有限公司台灣分公司,9789864761357,https://s.eslite.dev/upload/product/l/2681359436009/ec1166234.jpg
用App Inventor 2實作範例訓練程式設計邏輯,https://www.eslite.com/product/1001116712536968,李春雄,五南圖書出版股份有限公司,9789571186566,https://s.eslite.dev/upload/product/l/2681367095007/601802.jpg
最新Java 8程式語言 (第4版/附光碟),https://www.eslite.com/product/1001113882526012,,旗標科技股份有限公司,9789863123613,https://s.eslite.dev/Upload/Product/201607/l/636046002694437500.jpg
Linux Shell 程式設計實力養成: 225個實務關鍵技巧徹底詳解 (第2版),https://www.eslite.com/product/1001120322520191,酆士昌,博碩文化股份有限公司,9789864341214,https://s.eslite.dev/Upload/Product/201606/l/636023539956162500.jpg
Python程式設計入門指南,https://www.eslite.com/product/1001113692520199,Y. Daniel Liang,碁峰資訊股份有限公司,9789864760527,https://s.eslite.dev/upload/product/l/2681339424002/581503.jpg
Scratch 2.X遊戲程式設計,https://www.eslite.com/product/1001138362518815,林俊傑,經瑋國際股份有限公司,9789869254243,https://s.eslite.dev/Upload/Product/201606/l/636018356309275580.jpg
JavaScript網頁程式設計超入門,https://www.eslite.com/product/1001113882505799,狩野祐東,旗標科技股份有限公司,9789863123453,https://s.eslite.dev/Upload/Product/201604/l/635974291794368750.jpg
網頁程式設計的16堂課: HTML5．CSS3．JavaScript．jQuery．AJAX．Bootstrap．Google Maps,https://www.eslite.com/product/1001113882499366,,旗標科技股份有限公司,9789863123170,https://s.eslite.dev/Upload/Product/201603/l/635950100107701250.jpg
機器人程式超簡單: Lego Mindstorms Ev3動手作 專題卷,https://www.eslite.com/product/1001141802494844,郭皇甫/ 蔡雨錡/ 曾吉弘,馥林文化,9789864050208,https://s.eslite.dev/Upload/Product/201603/l/635933683116080812.jpg
TQC+ 行動裝置應用程式設計認證指南: Android 6,https://www.eslite.com/product/1001113692496872,財團法人中華民國電腦技能基金會,碁峰資訊股份有限公司,9789863479789,https://s.eslite.dev/upload/product/l/2681294045007/ec1102087.jpg
App Inventor 2: 動畫與遊戲程式設計,https://www.eslite.com/product/1001116712496562,李春雄,五南圖書出版股份有限公司,9789571184838,https://s.eslite.dev/Upload/Product/201603/l/635939733321911966.jpg
TQC+ 創意App程式設計認證指南解題秘笈: App Inventor 2,https://www.eslite.com/product/1001113692492030,CAVEDU教育團隊/ 曾吉弘,碁峰資訊股份有限公司,9789863479581,https://s.eslite.dev/upload/product/l/2681285516004/ec1091071.jpg
我的程式碼會說話 (暢銷回饋版),https://www.eslite.com/product/1001120322490245,王洪亮,博碩文化股份有限公司,9789864340873,https://s.eslite.dev/Upload/Product/201602/l/635913811094068750.jpg
流暢的Python: 清晰、簡潔、有效的程式設計,https://www.eslite.com/product/1001133102489664,Luciano Ramalho,美商歐萊禮股份有限公司台灣分公司,9789863479116,https://s.eslite.dev/upload/product/l/2681281284006/549368.jpg
JavaScript之美: 聽頂尖程式設計師闡述他們的思維,https://www.eslite.com/product/1001133102478940,Anton Kovalyov,美商歐萊禮股份有限公司台灣分公司,9789863478591,https://s.eslite.dev/upload/product/l/2681261168005/536667.jpg
深入淺出JavaScript程式設計,https://www.eslite.com/product/1001133102478679,Eric T. Freeman/ Elisabeth Robson,美商歐萊禮股份有限公司台灣分公司,9789863478706,https://s.eslite.dev/Upload/Product/201512/l/635870613302428750.jpg
