書名,書籍網址,作者,出版社,ISBN,圖片網址
輕鬆學會運算思維與C＃程式設計實例,https://www.eslite.com/product/1001248272790100,,深石數位科技股份有限公司,9789865004101,https://s.eslite.dev/Upload/Product/201909/l/637031828394696250.jpg
輕鬆學會運算思維與C++程式設計實例,https://www.eslite.com/product/1001248272774962,,深石數位科技股份有限公司,9789865003951,https://s.eslite.dev/Upload/Product/201907/l/636981853533248750.jpg
L&#431;&#7904;i DAO C&#7840;o: Tuy&#7875;n t&#7853;p truy&#7879;n ng&#7855;n Nh&#7853;t B&#7843;n hi&#7879;n &#273;&#7841;i,https://www.eslite.com/product/1001294884047278,Nhi&#7873 ; u Tác Gi&#7843 ; ,Ingram International Inc,9780359779178,https://s.eslite.dev/upload/ean/9780359779178.jpg
C++程式設計解題入門: 融入程式設計競賽與APCS實作題 (第2版),https://www.eslite.com/product/1001113692773582,黃建庭,碁峰資訊股份有限公司,9789865021504,https://s.eslite.dev/Upload/Product/201906/l/636967891505817500.jpg
物件導向程式設計: 結合生活與遊戲的C＃語言 (附光碟),https://www.eslite.com/product/1001122982778071,邏輯林,全華圖書股份有限公司,9789865030315,https://s.eslite.dev/upload/product/l/2681784300005/20190711042039314259.jpg
APCS大學程式設計先修檢測: C語言超效解題致勝祕笈,https://www.eslite.com/product/1001120322757372,吳燦銘; ZCT/ 策劃,博碩文化股份有限公司,9789864343850,https://s.eslite.dev/Upload/Product/201911/l/637100183177172500.jpg
C++程式設計入門 (第2版),https://www.eslite.com/product/1001113692750208,黃建庭,碁峰資訊股份有限公司,9789865020545,https://s.eslite.dev/Upload/Product/201903/l/636882355679916250.jpg
N. C. Wyeth 24 Art Cards: From the Brandywine River Museum of Art,https://www.eslite.com/product/1001294883065481,N. C. Wyeth,Ingram International Inc,9780486834016,https://s.eslite.dev/upload/ean/9780486834016.jpg
"The Teachings of Denver C. Snuffer, Jr. Volume 2: 40 Years in Mormonism 2013-2014: Reader's Edition Hardback, 6 x 9 in.",https://www.eslite.com/product/1001294884150305,"Denver C., Jr. Snuffer",Ingram International Inc,9781951168520,https://s.eslite.dev/upload/ean/9781951168520.jpg
"The Teachings of Denver C. Snuffer, Jr. Volume 1: 2007-2013: Reader's Edition Hardback, 6 x 9 in.",https://www.eslite.com/product/1001294884149986,"Denver C., Jr. Snuffer",Ingram International Inc,9781951168490,https://s.eslite.dev/upload/ean/9781951168490.jpg
C. S. Lewis's Lost Aeneid: Arms and the Exile,https://www.eslite.com/product/1001294883063040,C. S. Lewis,Ingram International Inc,9780300246919,0
C語言基礎必修課: 涵蓋APCS大學程式設計先修檢測試題詳解,https://www.eslite.com/product/1001113692728956,蔡文龍/ 何嘉益/ 張志成/ 張力元; 吳明哲/ 策劃,碁峰資訊股份有限公司,9789864769780,https://s.eslite.dev/Upload/Product/201811/l/636786452901608750.jpg
學運算思維從Scratch到C語言程式設計: 插電學思考 使用DICE程式教學與評量系統,https://www.eslite.com/product/1001122412717862,楊靜怡/ 簡立仁/ 簡廷軒,台科大圖書股份有限公司,9789864557448,https://s.eslite.dev/Upload/Product/201810/l/636743253574236250.jpg
快速學會C程式語言,https://www.eslite.com/product/1001138362714031,洪志維,經瑋國際股份有限公司,9789578755581,https://s.eslite.dev/Upload/Product/201809/l/636730292471827500.jpg
"C. S. Lewis' Little Book of Wisdom: Meditations on Faith, Life, Love, and Literature",https://www.eslite.com/product/1001294883561224,C. S. Lewis,Ingram International Inc,9781571748454,https://s.eslite.dev/upload/ean/9781571748454.jpg
程式設計: 使用Visual C＃ 2017 (附範例光碟),https://www.eslite.com/product/1001122982784864,黃建庭,全華圖書股份有限公司,9789864638307,https://s.eslite.dev/upload/product/l/2681794185005/20190803045225613155.jpg
C程式設計入門與演算法思維,https://www.eslite.com/product/1001248272669374,陳德來,深石數位科技股份有限公司,9789865001711,https://s.eslite.dev/upload/product/l/2681569154007/780880.jpg
實作Visual C＃ 2017程式設計16堂課,https://www.eslite.com/product/1001248272656700,吳燦銘,深石數位科技股份有限公司,9789865001247,https://s.eslite.dev/Upload/Product/201802/l/636550579671172498.jpg
簡明C程式設計: 使用Code: : Blocks (附CD-ROM),https://www.eslite.com/product/1001122982656896,,全華圖書股份有限公司,9789864637157,https://s.eslite.dev/upload/product/l/2681548309008/758266.jpg
Visual C# 2017程式設計經典 (附光碟),https://www.eslite.com/product/1001113692625688,蔡文龍; 吳明哲/ 策劃,碁峰資訊股份有限公司,9789864765676,https://s.eslite.dev/Upload/Product/201709/l/636417526096404002.jpg
從零開始! Microsoft Visual C#2017程式設計入門 (附光碟),https://www.eslite.com/product/1001113882611660,洪國勝,旗標科技股份有限公司,9789863124573,https://s.eslite.dev/Upload/Product/201707/l/636365682774823750.jpg
從零開始學Visual C# 2015程式設計 (附光碟),https://www.eslite.com/product/1001120322581500,李馨,博碩文化股份有限公司,9789864341955,https://s.eslite.dev/Upload/Product/201704/l/636269987030898750.jpg
"The C. S. Lewis Signature Classics (8-Volume Box Set): An Anthology of 8 C. S. Lewis Titles: Mere Christianity, the Screwtape Letters, Miracles, the G",https://www.eslite.com/product/1001294883043563,C. S. Lewis,Ingram International Inc,9780062572561,https://s.eslite.dev/upload/ean/9780062572561.jpg
"The C. S. Lewis Signature Classics (Gift Edition): An Anthology of 8 C. S. Lewis Titles: Mere Christianity, the Screwtape Letters, Miracles, the Great",https://www.eslite.com/product/1001294884071033,C. S. Lewis,Ingram International Inc,9780062572554,https://s.eslite.dev/upload/ean/9780062572554.jpg
"The C. S. Lewis Signature Classics: An Anthology of 8 C. S. Lewis Titles: Mere Christianity, the Screwtape Letters, Miracles, the Great Divorce, the P",https://www.eslite.com/product/1001294884070777,C. S. Lewis,Ingram International Inc,9780062572547,https://s.eslite.dev/upload/ean/9780062572547.jpg
Letters of C. S. Lewis,https://www.eslite.com/product/1001294883005619,C. S. Lewis,Ingram International Inc,9780062643568,https://s.eslite.dev/upload/ean/9780062643568.jpg
Visual C# 2015程式設計實例演練與系統開發: 適用2015/ 2013 (附光碟),https://www.eslite.com/product/1001120322532297,許清榮,博碩文化股份有限公司,9789864341382,https://s.eslite.dev/upload/product/l/2681359438003/601238.jpg
C語言程式設計與應用 (第2版/附光碟),https://www.eslite.com/product/1001122982538041,陳會安,全華圖書股份有限公司,9789864632787,https://s.eslite.dev/upload/product/l/2681368904001/603306.jpg
C語言程式設計實務: 立即擁有結構化程式設計能力的16堂課,https://www.eslite.com/product/1001120322522888,吳燦銘,博碩文化股份有限公司,9789864341146,https://s.eslite.dev/upload/product/l/2681343576001/585260.jpg
C++程式設計 (第3版),https://www.eslite.com/product/1001113692520200,,碁峰資訊股份有限公司,9789864760534,https://s.eslite.dev/Upload/Product/201606/l/636028725131631250.jpg
從零開始! 邁向嵌入式開發 C語言程式設計入門,https://www.eslite.com/product/1001113882518103,,旗標科技股份有限公司,9789863123521,https://s.eslite.dev/Upload/Product/201606/l/636017491626473750.jpg
ASP.NET 4.6網頁程式設計: 使用C#,https://www.eslite.com/product/1001113692515287,陳惠貞,碁峰資訊股份有限公司,9789864760503,https://s.eslite.dev/upload/product/l/2681330009000/ec1132218.jpg
C語言程式設計 (第4版/附CD-ROM),https://www.eslite.com/product/1001122982516053,劉紹漢,全華圖書股份有限公司,9789864632015,https://s.eslite.dev/upload/product/l/2681330910009/574934.jpg
Visual C# 2015程式設計16堂課: 適用2015/ 2013,https://www.eslite.com/product/1001113692504172,李啟龍,碁峰資訊股份有限公司,9789863479239,https://s.eslite.dev/upload/product/l/2681305085008/566907.jpg
實戰C語言: 增訂TQC+ C程式語言認證模擬試題 (附光碟),https://www.eslite.com/product/1001113692475713,蔡明志,碁峰資訊股份有限公司,9789863478348,https://s.eslite.dev/Upload/Product/201512/l/635858515836896250.jpg
TQC+物件導向視窗及資料庫程式設計認證指南Visual C# 2013,https://www.eslite.com/product/1001113692432558,財團法人中華民國電腦技能基金會,碁峰資訊股份有限公司,9789863476887,https://s.eslite.dev/upload/product/l/2681099837005/ec990825.jpg
第一次學C就上手: 從C程式範例到專題製作 (第2版/附光碟),https://www.eslite.com/product/1001113692413165,李啟龍,碁峰資訊股份有限公司,9789863476276,https://s.eslite.dev/Upload/Product/201505/l/635660661030747500.jpg
Visual C# 2013/ 2012程式設計16堂課 (附光碟),https://www.eslite.com/product/1001113692359270,李啟龍,碁峰資訊股份有限公司,9789863472636,https://s.eslite.dev/upload/product/l/2680905416007/414423.jpg
C++程式設計輕鬆入門,https://www.eslite.com/product/1001116712276983,黃品梅,五南圖書出版股份有限公司,9789571172996,https://s.eslite.dev/Upload/Product/201310/l/635175958499121250.jpg
Visual C# 2012程式設計經典 (附2光碟),https://www.eslite.com/product/1001113692248480,蔡文龍/ 曹祖聖,碁峰資訊股份有限公司,9789862768822,https://s.eslite.dev/upload/product/l/2680792383000/254277.jpg
TQC+物件導向程式語言認證指南C4,https://www.eslite.com/product/1001113692187708,中華民國電腦技能基金會,碁峰資訊股份有限公司,9789862766507,https://s.eslite.dev/upload/product/l/2680731192007/194066.jpg
Visual C# 2010程式設計與應用,https://www.eslite.com/product/1001184942059481,,藍海文化事業股份有限公司,9789866432408,https://s.eslite.dev/upload/product/l/2680605784000/110880.jpg
C程式設計策略 (入門篇),https://www.eslite.com/product/1001182722059084,林振輝,國立陽明交通大學出版社,9789866301216,https://s.eslite.dev/upload/product/l/2680605389007/110870.jpg
C.S. Lewis Bible-NRSV,https://www.eslite.com/product/1001294883039443,C. S. Lewis,Ingram International Inc,9780061982088,https://s.eslite.dev/upload/ean/9780061982088.jpg
易習C++程式語言 (附VCD),https://www.eslite.com/product/1001247581946683,洪志維,加樺國際有限公司,9789866551932,https://s.eslite.dev/Upload/Product/201005/l/634103185226121250.jpg
C. P. Cavafy: Collected Poems - Bilingual Edition,https://www.eslite.com/product/1001294883501493,C. P. Cavafy,Ingram International Inc,9780691141244,https://s.eslite.dev/upload/ean/9780691141244.jpg
C#程式設計 (附光碟),https://www.eslite.com/product/1001122981869756,游志男,全華圖書股份有限公司,9789572169964,https://s.eslite.dev/upload/product/l/2680427865000/125706.jpg
C. C. Lockwood's Atchafalaya: Original Narratives of the Hunters,https://www.eslite.com/product/1001294884090082,C. C. Lockwood,Ingram International Inc,9780807132593,https://s.eslite.dev/upload/ean/9780807132593.jpg
C語法暨程式庫標準辭典,https://www.eslite.com/product/1001133101751657,"Prinz, Peter/ Crawford, Tony",美商歐萊禮股份有限公司台灣分公司,9789867794932,0
Carving Patterns by Frank C. Russell: From the Stonegate Woodcarving School,https://www.eslite.com/product/1001294884025334,Frank C. Russell,Ingram International Inc,9780764324734,https://s.eslite.dev/upload/ean/9780764324734.jpg
The Complete Poems of C. Day Lewis,https://www.eslite.com/product/1001294883133732,C. Day Lewis,Ingram International Inc,9780804725859,https://s.eslite.dev/upload/ean/9780804725859.jpg
Bishop C. H. Mason and the Roots of the Church of God in Christ,https://www.eslite.com/product/1001294884194041,Ithiel C. Clemmons,Ingram International Inc,9781562294519,https://s.eslite.dev/upload/ean/9781562294519.jpg
Bishop C. H. Mason and the Roots of the Church of God in Christ,https://www.eslite.com/product/1001294884194043,Ithiel C. Clemmons,Ingram International Inc,9781562295004,0
"McCall-Crabbs Standard Test Lessons in Reading, Book C",https://www.eslite.com/product/1001294883139435,William a. McCall ; Lelah C. Schroeder,Ingram International Inc,9780807755440,https://s.eslite.dev/upload/ean/9780807755440.jpg
C++ 程式設計,https://www.eslite.com/product/1001181861495002,張弘鑫,滄海書局,9789867491503,0
C 語言程式設計,https://www.eslite.com/product/1001181861495001,陳開煇,滄海書局,9789574934195,0
用範例實作學Visual C＃程式設計: 使用C＃ 2019 (附範例光碟),https://www.eslite.com/product/1001122982818447,王振興,全華圖書股份有限公司,9789865030780,https://s.eslite.dev/upload/product/l/2681846545009/20200101040427663225.jpg
高中進階程式設計與APCS: 使用C,https://www.eslite.com/product/1001309032773578,洪國勝 /宋馨瑜,泉勝出版有限公司,9789869685931,https://s.eslite.dev/Upload/Product/201906/l/636967891432380000.jpg
中學生資訊科技與APCS: 使用C程式設計,https://www.eslite.com/product/1001309032754189,洪國勝,泉勝出版有限公司,9789869685924,https://s.eslite.dev/upload/product/l/2681741954005/ec1729544.jpg
ASP.NET 4.6動態網頁程式設計技術實作: 使用C#,https://www.eslite.com/product/1001120322566655,,博碩文化股份有限公司,9789864341610,https://s.eslite.dev/Upload/Product/201701/l/636205845124615602.jpg
由片語學習C程式設計,https://www.eslite.com/product/1001117482174550,劉邦鋒,國立臺灣大學出版中心,9789860334647,https://s.eslite.dev/upload/product/l/2680718156008/180222.jpg
C語言程式設計剖析 (第3版/附光碟),https://www.eslite.com/product/1001122981870695,簡聰海,全華圖書股份有限公司,9789572165133,https://s.eslite.dev/upload/product/l/2680428770006/126050.jpg
圖解蘋果核心開發技術: Objective-C物件導向程式設計極效攻略,https://www.eslite.com/product/1001239292783209,傅志輝,佳魁資訊股份有限公司,9789863797630,https://s.eslite.dev/upload/product/l/2681791337001/20190730051651895193.jpg
物件導向程式設計: 結合生活與遊戲的C++語言 (第5版/附CD-ROM),https://www.eslite.com/product/1001122982747681,邏輯林,全華圖書股份有限公司,9789865030322,https://s.eslite.dev/upload/product/l/2681725254008/ec1694303.jpg
C語言程式設計: 入門與實務演練 (第2版/附範例光碟),https://www.eslite.com/product/1001122982729711,吳卓俊,全華圖書股份有限公司,9789864638963,https://s.eslite.dev/Upload/Product/201811/l/636790771732840000.jpg
Visual C# 2013程式設計初學者的16堂課 (第3版),https://www.eslite.com/product/1001299212666665,榮欽科技/ 王震寰,上奇資訊,9789865001568,https://s.eslite.dev/Upload/Product/201803/l/636579091077760000.jpg
C語言程式設計: 使用Arduino C趣玩mBot機器人 (最新版/附範例檔),https://www.eslite.com/product/1001122412640133,鮮師,台科大圖書股份有限公司,9789864555239,https://s.eslite.dev/upload/product/l/2681526955005/735869.jpg
最新C程式語言教學範本 (第8版/附光碟),https://www.eslite.com/product/1001122982635714,蔡明志,全華圖書股份有限公司,9789864636150,https://s.eslite.dev/upload/product/l/2681520463001/732830.jpg
C語言入門與進階教學: 跨平台程式設計及最新C11語法介紹,https://www.eslite.com/product/1001182722590631,鄭昌杰,國立陽明交通大學出版社,9789866301988,https://s.eslite.dev/Upload/Product/201705/l/636294834553848750.jpg
Arduino C語言程式設計: 使用mBot金屬積木機器人,https://www.eslite.com/product/1001122412541705,iTRY愛創機器人實驗室/ 李春雄/ 柳家祥,台科大圖書股份有限公司,9789864550357,https://s.eslite.dev/Upload/Product/201609/l/636101298373526250.jpg
程式揭秘: 從C/C++程式碼探索電腦系統的運作原理 (第2版),https://www.eslite.com/product/1001120322445245,左飛,博碩文化股份有限公司,9789864340477,https://s.eslite.dev/Upload/Product/201508/l/635758290861123780.jpg
嵌入式C語言程式設計: 使用MCS-51 (第4版/附光碟),https://www.eslite.com/product/1001122982350803,郁文工作室,全華圖書股份有限公司,9789572194843,https://s.eslite.dev/upload/product/l/2680897135009/406694.jpg
C程式語言導論與實例設計 (第2版/附光碟),https://www.eslite.com/product/1001122982212641,呂慈純/ 蔡文輝/ 張真誠,全華圖書股份有限公司,9789572187029,https://s.eslite.dev/upload/product/l/2680756430009/217139.jpg
C語言程式設計: 入門與實務演練 (第3版/附範例光碟),https://www.eslite.com/product/1001122982682067676008,吳卓俊,全華圖書股份有限公司,9789865038175,https://s.eslite.dev/upload/product/l/2682067676008/20210907040439686938.jpg
從零開始學Visual C＃2019程式設計 (暢銷回饋版),https://www.eslite.com/product/1001120322682011776006,李馨,博碩文化股份有限公司,9789864347711,https://s.eslite.dev/upload/product/l/2682011776006/20210430045326493574.jpg
無師自通的C++語言程式設計 (附大學程式設計先修檢測APCS試題解析),https://www.eslite.com/product/1001116712682004284006,邏輯林,五南圖書出版股份有限公司,9789865225407,https://s.eslite.dev/upload/product/l/2682004284006/20210415042317821014.jpg
無師自通的C語言程式設計 (附大學程式設計先修檢測APCS試題解析/資料檔光碟),https://www.eslite.com/product/1001116712681991936004,邏輯林,五南圖書出版股份有限公司,9789865224578,https://s.eslite.dev/upload/product/l/2681991936004/20210317034208905599.jpg
輕鬆學會: 運算思維與C程式設計 (第2版/2021年版),https://www.eslite.com/product/1001299212681988471006,陳德來,上奇資訊,9789865005122,https://s.eslite.dev/upload/product/l/2681988471006/20210309033524472011.jpg
APCS大學程式設計先修檢測: C語言超效解題致勝祕笈 (暢銷回饋版),https://www.eslite.com/product/1001120322681967499007,吳燦銘; ZCT/ 策劃,博碩文化股份有限公司,9789864345533,https://s.eslite.dev/upload/product/l/2681967499007/20210109061609700250.jpg
C＃程式設計從入門到專業 上: 完全剖析C＃技術實務,https://www.eslite.com/product/1001120322681965216002,彭建文,博碩文化股份有限公司,9789864345557,https://s.eslite.dev/upload/product/l/2681965216002/20210106054958599726.jpg
C＃程式設計從入門到專業 下: 職場C＃進階應用技術,https://www.eslite.com/product/1001120322681965217009,彭建文,博碩文化股份有限公司,9789864345564,https://s.eslite.dev/upload/product/l/2681965217009/20210106054709116589.jpg
C程式設計與APCS,https://www.eslite.com/product/1001309032681935907008,洪國勝,泉勝出版有限公司,9789869685993,https://s.eslite.dev/upload/product/l/2681935907008/20201103034437814329.jpg
C++程式語言教學範本 (附CD-ROM),https://www.eslite.com/product/1001122982681936638000,蔡明志,全華圖書股份有限公司,9789865034788,https://s.eslite.dev/upload/product/l/2681936638000/20201104041940585165.jpg
C語言程式設計: 入門與實務演練 (附光碟),https://www.eslite.com/product/1001122982552592,吳卓俊,全華圖書股份有限公司,9789864633654,https://s.eslite.dev/upload/product/l/2681392493007/619573.jpg
Visual C# 2008程式設計與應用,https://www.eslite.com/product/1001184941903429,許華青,藍海文化事業股份有限公司,9789866432071,0
C語言程式設計: 使用Visual C++ 2008,https://www.eslite.com/product/1001120321891035,吳匡時/ 李勁,博碩文化股份有限公司,9789862012642,https://s.eslite.dev/upload/product/l/2680448391007/21378.jpg
最新Windows程式設計實例入門: Visual C++實作 (增訂第三版/ 附CD),https://www.eslite.com/product/1001120321820687,"Kumei, Yasutaka",博碩文化股份有限公司,9789862011805,https://s.eslite.dev/upload/product/l/2680388729007/3251.jpg
Visual C# 2008程式設計實例演練與系統開發 (附CD),https://www.eslite.com/product/1001120321799879,許清榮,博碩文化股份有限公司,9789862011560,https://s.eslite.dev/Upload/Product/200809/l/633559691898038750.jpg
C語言程式設計,https://www.eslite.com/product/1001184941842343,王智祥,藍海文化事業股份有限公司,9789868442146,https://s.eslite.dev/Upload/Product/200904/l/633754868990463650.jpg
最新C語言程式設計實例入門 (第3版/附CD),https://www.eslite.com/product/1001120321769757,,博碩文化股份有限公司,9789862011034,https://s.eslite.dev/Upload/Product/200804/l/633519134721982246.jpg
Visual C++ 2005 Express程式設計 (附光碟),https://www.eslite.com/product/1001118791697583,葉倍宏,儒林圖書有限公司,9789574998111,0
C & C++程式設計 (附光碟),https://www.eslite.com/product/1001118791697574,葉倍宏,儒林圖書有限公司,9789574997992,0
Visual C++.NET程式設計藝術 (附光碟),https://www.eslite.com/product/1001122981636444,周伯毓/ 蔡昌憲,全華圖書股份有限公司,9789861542362,0
前進C++程式設計與應用,https://www.eslite.com/product/1001118791443846,蘇祖澤,儒林圖書有限公司,9789574997435,0
高中程式設計與APCS先修檢測: 使用C/C++ (最新版),https://www.eslite.com/product/1001122412658028,洪國勝/ 洪焌維,台科大圖書股份有限公司,9789864555505,https://s.eslite.dev/upload/product/l/2681549660009/759653.jpg
Visual C# 2017程式設計16堂課 (熱銷版),https://www.eslite.com/product/1001299212744050,吳燦銘,上奇資訊,9789865003586,https://s.eslite.dev/Upload/Product/201902/l/636846931469816250.jpg
輕鬆學會: 運算思維與C程式設計,https://www.eslite.com/product/1001248272734831,陳德來,深石數位科技股份有限公司,9789865003401,https://s.eslite.dev/Upload/Product/201812/l/636810643554806250.jpg
