ISBN,書籍簡介
,CNS一等米｜珍貴晶鑽二水米// 進入人心的聯繫情感，道地的最對味 //優質的生態環境，孕育出驕傲的台灣米--三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
,CNS一等米｜如此晶瑩與粒粒分明順從自然的心，每一口的是純真的好滋味【台農82號白米】，擁有月光銀飯的美譽由中央山脈原始水源，以黑鑽石優質濁水礦物質灌溉的天然之美，--這款82白飯，粒粒分明。如鑽石般稀少又珍貴。都是農民辛苦的汗水，頂著大太陽，細心照顧的當季最好美食。--三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
,永續善食，CNS一等誠食米，真心誠意好滋味以友善契作與土地聯繫，更守護家鄉自然生態。優質的生態環境，孕育出驕傲的台灣米--三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
,親手掏米，以禮相待百農齊心，回歸人與自然共好秉持善良的心，牽起100農夫的手，在富有黑土礦物質、天然濁水的源頭稻田，友善農耕契作，以預防勝於治療導入IPM田間管理，抗病蟲種原，健康種苗進行管控，確保人與土地永續經營，更守護家鄉生態。--米信封-人與人之間的聯結亦有文化傳承的原「食/始」精神。將珍貴的心意傳送給每位人們的手上。--品名：三光米糴糶禮盒-米信封10入產地：台灣商品重量：150 g (約兩碗白飯)品質規格：CNS一等米碾製日期 : 碾製日期標示如包裝袋上所示保存方式：一年。自然新鮮米，吃進肚裡新鮮下單才碾米，現碾米現包，給你最新鮮的美味。美味。開封後應放在冰箱冷藏，食用完畢。炊煮方式：米信封10入。以1杯米比1杯水的比例炊煮，即可吃到彈性、口感極佳的飯。
,彰化之優鮮之國產好米，台灣CNS一等米佛煮米，除了有八卦山佛祖的彰化造型，更具文化意涵三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
,比白飯含有更多養分｜台農82號糙米台灣品質認證，特選CNS一等米三光米，以誠實理念，醫食同源的初心，擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
,◆這款閃閃【82月光銀飯】自然無汙染穿梭在夜裡銀河中，迷人閃爍的夜光，在浪漫的宇宙中，尋找一顆屬於自己的心。◆將這份心意，完美所住在米飯，值得您細細品嚐。三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂這份珍貴的心意傳送給每位人們的手上。--//進入人心聯繫情感，道地最對味//口感Q彈，冷飯Q彈，熱飯Q軟珍藏銀飯，送人或自用都是精緻的好心意
,永續善食，CNS一等誠食米，真心誠意好滋味以友善契作與土地聯繫，更守護家鄉自然生態。優質的生態環境，孕育出驕傲的台灣米--三光米 秉持善良的心，真誠對待食物，每一粒米，是百位農民的心血。擁有自己的碾米廠，傳承稻米真誠的靈魂模擬日曬保質，15℃儲鮮，現碾現包配送這份珍貴的心意傳送給每位人們的手上。
9789865231088,"1.本書係依工程製圖授課方式，讓讀者循序漸進學習，以熟悉指令應用技巧。2.圖例均依據CNS工程製圖標準繪製，引導讀者繪製正確的圖面。3.本書雖以AutoCAD 2020版本編寫，但樣板與範例圖檔及內容仍適用於2014(含)以上版本。4.本書附有企業工具箱，內含表面符號與註解、剖面線與割面線、斜錐度、機件邊緣、銲接等符號庫，符合CNS工程製圖之圖面符號標註。5.企業工具箱也附有孔、軸、螺紋、狹槽及件號線與零件編號標註等圖形產生功能；另有正齒輪、斜齒輪、蝸桿蝸輪的齒輪計算式與數據表，方便齒輪各部位尺度計算或檢核。6.本書附有使用說明檔、企業工具箱、範例圖檔及課題練習參考答案，以引導讀者自我學習與檢視練習結果。"
9789865034603,本書作者群皆具二十年以上之實務電腦繪圖與圖學教學經驗，且具機械製圖、電腦輔助機械製圖、數值控制等乙級技術證照；並曾擔任全國技能競賽「CAD機械製圖」職類裁判，及技能檢定監評等資歷。內容包含學科知識與術科之相關機構整理與解說，並配合CNS製圖之規範編製而成。本書不僅成為通過技能檢定的利器，同時亦可增加機械從業人員自修與增強實力之用，亦可做為科大、技術學院之「機械設計製圖」課程參考，使學理與實務能有所結合，進而能真正培養出符合業界所需之人員。本書適用於參加乙級電腦輔助機械設計製圖技術士檢定者。
9789865230319,"產品特色：					1.學科試題期許能給讀者完整的說明；對於題目的說明力求正確，考據力求詳實，給予讀者完整的題目相關認知。				2.術科透過本書可瞭解CNS線條、字法相關規範、建築製圖符號及繪製要領。			3.此書可作為建築製圖職類丙級檢定之參考用書，有效輔導學生參與建築製圖術科測驗，提升通過率。					4.對於題目的說明力求明確，考據詳實，給予讀者完整的題目相關認知，尤其以3D方式呈現試題目標。					5.針對術科檢定各題解題操作要訣及重點以文字配合圖面詳細說明，並將各題要點以操作流程方式整合，清楚易懂。	6.隨書附贈公告題目、AutoCAD完成圖、AutoCAD３D立體模型、RAVIT３D立體模型、門窗列表及操作影音檔，讓讀者明確了解建築製圖內容，方便講師授課。					7.隨書附贈教學影音檔，更加了解繪圖過程，課堂之餘方便自行練習。"
9789865441395,電氣活線作業用裝置主要有絕緣昇空裝置、絕緣梯及絕緣作業台等，但目前國內僅有絕緣梯國家標準，而沒有其他相關標準的規格與檢驗方法。本計畫除彙整國內外之相關法規外，主要為彙整比較國內外電氣活線作業用裝置相關標準之規格與檢驗方法，其中包括國際電工委員會(IEC)、歐盟(EN)、美國(ANSI/SAIA)、日本及國內CNS之相關標準，並研議國內未來可採用之相關標準，以提供國內採用或制訂標準之參考。
9789864642571,本書跳脫以往巢臼，以「中華民國國家標準」（CNS）為依規，即使是最基本的PVC塑膠管，也說明它的來龍去脈；同時附上自來水相關法規與所有在編寫中參照過的CNS規範編碼，期讓已取得證照的人，仍可透過本書所蒐集的資料，繼續鑽研配管知識
9789864559299,"產品特色：					1.依據勞動部最新公告試題編寫，學科試題解析詳實，鉅細靡遺，重點清晰，強化學習效果。					2.針對術科檢定各題解題操作要訣及重點以文字配合圖面詳細說明，並將各題要點以操作流程方式整合，清楚易懂。			3.瞭解CNS線條、字法相關規範、建築製圖符號及繪製要領。	4.此書可作為建築製圖職類丙級檢定之參考用書，有效輔導學生參與建築製圖術科測驗，並提升通過率。"
9789865032661,本書作者群皆具二十年以上之實務電腦繪圖與圖學教學經驗，且具機械製圖、電腦輔助機械製圖、數值控制等乙級技術證照；並曾擔任全國技能競賽「CAD機械製圖」職類裁判，及技能檢定監評等資歷。內容包含學科知識與術科之相關機構整理與解說，並配合CNS製圖之規範編製而成。本書不僅成為通過技能檢定的利器，同時亦可增加機械從業人員自修與增強實力之用，亦可做為科大、技術學院之「機械設計製圖」課程參考，使學理與實務能有所結合，進而能真正培養出符合業界所需之人員。本書適用於參加乙級電腦輔助機械設計製圖技術士檢定者。
9789863800583,隨著數位科技進步，電腦輔助設計製圖系統在2D工程製圖與3D立體彩色表現圖的功能上，也愈來愈強化，對產品設計、室內設計與建築設計…等均有顯著的進步與改善。因此，從事CAD設計製圖工作者，對學會應用AutoCAD軟體已是不可或缺的知識與技能本書即是針對AutoCAD作為設計繪圖軟體，參著CNS工程製圖標準及工程製圖與立體製圖應用需要，從AutoCAD指令操作、繪圖環境設定、尺度環境設定、圖形繪製技巧、符號庫的製作應用、等角圖與透視圖的繪製、燈光的打法與材質彩色表現技巧，以及3D實體圖轉換成2D工程圖…等內容，皆有範例並以指令操作程序、作圖程序或繪圖步驟等方式詳加說明，內容深入淺出，讓自學或教學都能了解原理與操作技巧。而每單元並附有練習，以提供作為增強功力與增進熟練度，適合大學、技專院校與技職學校作為電腦輔助製圖教學使用。
9789864559114,"產品特色：					1.本書係依據最新CNS規範及課程綱要精心編輯而成。					2.本書所有圖形皆由筆者以AutoCAD軟體繪製，圖形正確、美觀，閱讀時，不會與課文產生偏差。					3.本書為同業中第一本針對「表面織構符號」進行編修之參考書，最能符合最新之中華民國國家標準以及升學考試內容之更新。					4.本書為同業中第一本講義式之「製圖實習」參考書，書中有充分的題目及繪圖之實作練習可供同學練習，最能符合同學之所需。					5.本書提供之題目數量充足，尤其是第六章「正投影」之視圖判讀，題目多元且分類清楚，故本書是最適合升學使用之參考書。"
9789865031992,依據最新CNS規格所彙編而成，主要目的在於提供給讀者一本基本繪圖設計概念之工具書，內容簡淺並多方搜集資料將圖形、材料數據表格化，節省計算時間，方便讀者在設計過程中查閱資料用。適合科大、技術學院之機械相關科系「機械製圖」課程使用。
9789864558681,"產品特色：					1.依據最新課程標準及CNS標準名詞精心彙編。					2.內容精簡扼要，深入淺出容易理解與靈活運用。					3.針對歷屆統測試題命題趨勢，作有系統的歸納與整理。					4.配合圖例，使理論結合實務，達事半功倍之效。"
9789865030575,本書作者群皆具二十年以上之實務電腦繪圖與圖學教學經驗，且具機械製圖、電腦輔助機械製圖、數值控制等乙級技術證照；並曾擔任全國技能競賽「CAD機械製圖」職類裁判，及技能檢定監評等資歷。內容包含學科知識與術科之相關機構整理與解說，並配合CNS製圖之規範編製而成。本書不僅成為通過技能檢定的利器，同時亦可增加機械從業人員自修與增強實力之用，亦可做為科大、技術學院之「機械設計製圖」課程參考，使學理與實務能有所結合，進而能真正培養出符合業界所需之人員。本書適用於參加乙級電腦輔助機械設計製圖技術士檢定者。
9789864641741,本書跳脫以往巢臼，以「中華民國國家標準」（CNS）為依規，即使是最基本的PVC塑膠管，也說明它的來龍去脈；同時附上自來水相關法規與所有在編寫中參照過的CNS規範編碼，期讓已取得證照的人，仍可透過本書所蒐集的資料，繼續鑽研配管知識
4713510591178,18塊動物分解造型拼圖→提升圖形辨識、組合能力12頁動物主題學習→邏輯認知＋手眼協調＋小肌肉訓練8組動物變身遊戲→想像力創造訓練～更豐富的遊戲內頁＋更多挑戰變化的造型拼圖～◎讓孩子在遊戲中輕鬆認識動物形體◎讓孩子自由發揮想像力和創意，將動物變身。◎邊認識動物，邊看實圖學識字！1.專為幼兒量身訂做的認知遊戲書。 2.符合CNS國家安全玩具檢驗，請安心使用。3.讓幼兒快樂學習並訓練小手肌肉。4.親子互動遊戲書，好玩好容易。5.進階拼圖遊戲，提升幼兒學習力。 6.從撕下黏上的互動遊戲中，激發孩子的創意和想像。
4713510591185,18塊交通工具分解造型拼圖→提升圖形辨識、組合能力12頁主題學習→邏輯認知＋手眼協調＋小肌肉訓練6組交通工具大改造遊戲→想像力創造訓練～更豐富的遊戲內頁＋更多挑戰變化的造型拼圖～◎讓孩子在遊戲中輕鬆認識交通工具形體◎讓孩子自由發揮想像力和創意，改造交通工具！◎邊認識交通工具，邊看實圖學識字！1.專為幼兒量身訂做的認知遊戲書。 2.符合CNS國家安全玩具檢驗，請安心使用。3.讓幼兒快樂學習並訓練小手肌肉。4.親子互動遊戲書，好玩好容易。5.進階拼圖遊戲，提升幼兒學習力。 6.從撕下黏上的互動遊戲中，激發孩子的創意和想像。
9789864556052,"1.學科試題期許能給讀者完整的說明；對於題目的說明力求正確，考據力求詳實，給予讀者完整的題目相關認知。					
					
2.術科透過本書可瞭解CNS線條、字法相關規範、建築製圖符號及繪製要領。					
					
3.此書可作為建築製圖職類丙級檢定之參考用書，有效輔導學生參與建築製圖術科測驗，提升通過率。					
					
4.對於題目的說明力求明確，考據詳實，給予讀者完整的題目相關認知，尤其以3D方式呈現試題目標。					
					
5.針對術科檢定各題解題操作要訣及重點以文字配合圖面詳細說明，並將各題要點以操作流程方式整合，清楚易懂。					
					
6.隨書附贈公告題目、AutoCAD完成圖、AutoCAD３D立體模型、RAVIT３D立體模型、門窗列表及操作影音檔，讓讀者明確了解建築製圖內容，方便講師授課。					
					
7.隨書附贈教學影音檔，更加了解繪圖過程，課堂之餘方便自行練習。"
9789864641260,本書跳脫以往巢臼，以「中華民國國家標準」（CNS）為依規，即使是最基本的PVC塑膠管，也說明它的來龍去脈；同時附上自來水相關法規與所有在編寫中參照過的CNS規範編碼，期讓已取得證照的人，仍可透過本書所蒐集的資料，繼續鑽研配管知識
9789864556069,"●依據勞動部最新公告試題編寫，學科試題解析詳實，鉅細靡遺，重點清晰，強化學習效果。					
●針對術科檢定各題解題操作要訣及重點以文字配合圖面詳細說明，並將各題要點以操作流程方式整合，清楚易懂。					
●瞭解CNS線條、字法相關規範、建築製圖符號及繪製要領。					
●此書可作為建築製圖職類丙級檢定之參考用書，有效輔導學生參與建築製圖術科測驗，並提升通過率。"
9789864638215,本書作者群皆具二十年以上之實務電腦繪圖與圖學教學經驗，且具機械製圖、電腦輔助機械製圖、數值控制等乙級技術證照；並曾擔任全國技能競賽「CAD機械製圖」職類裁判，及技能檢定監評等資歷。內容包含學科知識與術科之相關機構整理與解說，並配合CNS製圖之規範編製而成。本書不僅成為通過技能檢定的利器，同時亦可增加機械從業人員自修與增強實力之用，亦可做為科大、技術學院之「機械設計製圖」課程參考，使學理與實務能有所結合，進而能真正培養出符合業界所需之人員。本書適用於參加乙級電腦輔助機械設計製圖技術士檢定者。
9789864556557,◎本書係依據最新CNS規範及課程綱要精心編輯而成。◎本書所有圖形皆由筆者以AutoCAD軟體繪製，圖形正確、美觀，閱讀時，不會與課文產生偏差。◎本書為同業中第一本針對「表面織構符號」進行編修之參考書，最能符合最新之中華民國國家標準以及升學考試內容之更新。◎本書為同業中第一本講義式之「製圖實習」參考書，書中有充分的題目及繪圖之實作練習可供同學練習，最能符合同學之所需。◎本書提供之題目數量充足，尤其是第六章「正投影」之視圖判讀，題目多元且分類清楚，故本書是最適合升學使用之參考書。
,黏土／石膏尺寸：9.8X9.8X4.3CM材質：無毒矽膠內容物：1.Q-doh Reinvent運動黏土/淺藍色(硬)1塊/淨重：約100g 2.塑膠黏土盒3.說明書１本產地：台灣黏土材質的特性會任意流動，在運送過程中若有流動傾斜的情況均屬正常。建議將雙手洗淨後再使用黏土，並勿與其他顏色或其他美勞黏土混合。避免將矽膠黏土沾黏於布料上，可能會造成殘留。黏土未使用時請裝入乾淨的容器中。本產品已投保新台幣伍佰萬元產品責任險。※注意事項警告：為避免誤食而窒息，本產品不適合三歲以下的兒童使用。請由成年人拆開包裝，並在監護人陪同下使用，避免幼兒誤食本產品。
,黏土／石膏尺寸：8.6X8.6X4.3CM材質：無毒矽膠內容物：1.Q-doh Reinvent運動黏土/淺藍色(硬)1塊/淨重：約60g 2.塑膠黏土盒3.說明書１本產地：台灣黏土材質的特性會任意流動，在運送過程中若有流動傾斜的情況均屬正常。建議將雙手洗淨後再使用黏土，並勿與其他顏色或其他美勞黏土混合。避免將矽膠黏土沾黏於布料上，可能會造成殘留。黏土未使用時請裝入乾淨的容器中。本產品已投保新台幣伍佰萬元產品責任險。※注意事項警告：為避免誤食而窒息，本產品不適合三歲以下的兒童使用。請由成年人拆開包裝，並在監護人陪同下使用，避免幼兒誤食本產品。
,適用年齡：3歲以上外盒尺寸：227*230*50mm黏土材質：有機矽膠內容物：1.黏土6色（白、紅、黃、藍、綠、紫）各35g，附贈品黑色黏土5g2.動物插圖創作版4片（獅子、獨角獸、毛毛蟲、熊貓）3.操作紙1張4.操作說明書1本產地：台灣
,適用年齡：3歲以上外盒尺寸：235*175*50mm黏土材質：有機矽膠內容物：1.黏土4色（白、紅、黃、藍）各35g，附贈品黑色黏土5g2.塑膠壓模4個（樹木、長頸鹿、蘋果、蝴蝶）3.桿棍1支4.矽膠切刀1支5.操作紙1張6.操作說明書1本產地：台灣建議揉捏矽膠黏土3-5分鐘再製作成品，矽膠黏土經過充分揉捏後亮澤度會大幅提升，且成品不易變形。超安全矽膠黏土通過F美國FDA、歐盟CE、台灣商檢局CNS 及兒童安全ST檢測，不含任何塑化劑及重金屬成份。因矽膠黏土成分中含有機矽油，桌面有油光是正常現象，建議孩童利用操作墊捏塑黏土。避免將矽膠黏土沾黏於布料上，可能會造成殘留。使用後如桌面或地面出現油光，可使用肥皂水或洗碗精擦拭清潔。本產品已投保新台幣伍佰萬元產品責任險。※注意事項警告：為避免誤食而窒息，本產品不適合三歲以下的兒童使用。請由成年人拆開包裝，並在監護人陪同下使用，避免幼兒誤食本產品。
9789578009356,"優質優酪乳健胃加整腸
優酪乳是近年來健胃整腸的代表飲品，主要是因優酪乳中存在有上億益生菌，可減少宿便。
優酪乳是產品名，由Yogurt翻譯而來，CNS標準定名為凝態發酵乳。
在營養諮詢中對於發育中的孩童、骨質疏鬆風險的民眾，以及懷孕婦女；會建議
每日飲用優酪乳有助於營造腸道酸性環境，有利於鈣和鐵質的吸收利用。"
9789864083565,高中職室內設計科系指定教材！暢銷熱賣增訂版室內設計學界以手繪最為知名的陳鎔老師第一本手繪製圖教學從線條輕重、設計美感、時間掌控等各項細節說明，教你在有限時間內，正確傳達「圖面」的能力，完成手繪平面、天花與立面圖，看得懂學得會就能考取室內設計證照！●各式櫥櫃剖立面造型●壁面造型●房間立面設計●各式空間立面造型●展開立面圖●四向展開範例【QRcode影片教學，隨掃隨看，學習無縫接軌】最容易畫錯的門窗、三大基本製圖示範畫圖程序、線條應用關鍵，只要看過絕不再失誤！◎實踐大學進修推廣部指定教材◎室內設計師、轉換職場都一定要會的基本製圖◎學生評比最優名師首次公開手繪製圖技巧、口訣◎參照CNS建築製圖標準，學習正確製圖符號、尺寸與材質標註身為室內設計師，手繪平面圖為最基本的專業能力，其牽涉空間、格局、動線是否合乎特性，有無配合樑位及管道間？傢具和動線尺度又是否合乎人體工學尺度？尺寸標註是否正確完整？透過正確的圖面，工班才能有施作的標準、設計師和屋主也才能溝通討論，因此平面圖可說是圖面最重要的第一步。然而現階段的室內設計從業人員，卻多半沒有具備手繪能力，有鑑於此，陳鎔老師以多年來的豐富教學經驗，將手繪製圖的技巧做系統化的整理，結合CNS建築製圖為準則，讓想踏進室內設計的人都能學習到正確的手繪製圖。
9789571193816,"鋼結構設計是大學土木系必選修課程之一，課程內容除了基本理論外，還兼具工程實務應用，特別與現行設計規範更是息息相關，可以說是土木工程科技領域中相當重要的應用技術。尤其近代的超高層大樓及大跨距橋梁幾乎都以鋼結構為首選，因此是每位土木及結構工程師必備的基本知識。
本書在章節安排及例題設計上由淺入深、循序漸進，以利讀者按部就班，充分達到學習效果。每章最後附有習題，為使讀者熟悉國內高普考試及技師考試的出題型態，也適度加入歷屆考題供練習解答。在參考規範部分，本書以AISC 2005年版本（同時包括LRFD及ASD）為主，此次再版亦配合AISC 360-10的發布進行部分修正。為了讓讀者充分熟悉國內設計規範，各章之相關介紹及例題演練也將極限設計法規範及容許應力設計法規範一併包括在內。另外，本書特別參酌國內鋼構設計手冊及CNS標準，將常用斷面尺寸參數列於附錄，以方便練習使用。"
9789864641086,本書跳脫以往巢臼，以「中華民國國家標準」（CNS）為依規，即使是最基本的PVC塑膠管，也說明它的來龍去脈；同時附上自來水相關法規與所有在編寫中參照過的CNS規範編碼，期讓已取得證照的人，仍可透過本書所蒐集的資料，繼續鑽研配管知識
9789864553310,"1.依據勞動部最新公告試題編寫，學科試題解析詳實，鉅細靡遺，重點清晰，強化學習效果。					
2.針對術科檢定各題解題操作要訣及重點以文字配合圖面詳細說明，並將各題要點以操作流程方式整合，清楚易懂。			
3.瞭解CNS線條、字法相關規範、建築製圖符號及繪製要領。	
4.此書可作為建築製圖職類丙級檢定之參考用書，有效輔導學生參與建築製圖術科測驗，並提升通過率。"
9789864635498,航空電子技術的發展，帶動了整個電子、儀器、顯示、控制、通訊、導航、自動化等技術的提升，也順利的應用於民生產業。本書共十四個章節，詳細介紹了數位航空電子系統之技術與理論。航空電子的特色是以CNS/ATM為主軸，其中C表Communication（通訊），N表示Navigation（導航），S表示Surveillance（監視或搜索），ATM則表Air Traffic Management（空中交通管理）；本書除了基礎理論外，也針對 CNS/ATM另闢一章來加以說明。◎本書適用於大學、科大航空電子系、航空太空工程系之「航空電子」、「航電系統」課程或相關業界人士及有興趣之讀者。
