書名,書籍網址,作者,出版社,ISBN,圖片網址
玩轉社群: 文字大數據實作 (第2版),https://www.eslite.com/product/1001116712807008,謝邦昌/ 謝邦彥/ 鄭宇庭/ 硬是愛數據,五南圖書出版股份有限公司,9789577636706,https://s.eslite.dev/upload/product/l/2681825636001/20191106031635345631.jpg
徹底研究: 最新Python程式設計實例,https://www.eslite.com/product/1001248272780868,,深石數位科技股份有限公司,9789865003999,https://s.eslite.dev/upload/product/l/2681788496001/20190723044600016856.jpg
晉升成HTTP一代宗師: 用Java實作,https://www.eslite.com/product/1001301192742245,肖佳,佳魁數位,9789863797388,https://s.eslite.dev/Upload/Product/201901/l/636840883273763750.jpg
Python網頁程式交易APP實作: Web+MySQL+Django (第2版),https://www.eslite.com/product/1001120322697661,林萍珍,博碩文化股份有限公司,9789864343171,https://s.eslite.dev/Upload/Product/201808/l/636687957631330000.jpg
Python程式設計實務: 從初學到活用Python開發技巧的16堂課 (第2版),https://www.eslite.com/product/1001120322693333,,博碩文化股份有限公司,9789864343157,https://s.eslite.dev/Upload/Product/201807/l/636675199660546250.jpg
Python資料科學與人工智慧應用實務,https://www.eslite.com/product/1001113882685666,陳允傑,旗標科技股份有限公司,9789863125297,https://s.eslite.dev/Upload/Product/201806/l/636640434629791250.jpg
邁向大數據的第一步! R 語言程式設計精要,https://www.eslite.com/product/1001113882647685,Jared P. Lande,旗標科技股份有限公司,9789863124917,https://s.eslite.dev/Upload/Product/201801/l/636504971076845000.jpg
Python入門邁向高手之路王者歸來 (附光碟),https://www.eslite.com/product/1001248272643901,洪錦魁,深石數位科技股份有限公司,9789865000592,https://s.eslite.dev/upload/product/l/2681531676001/ec1404086.jpg
SQL Server與R開發實戰講堂,https://www.eslite.com/product/1001113692627294,,碁峰資訊股份有限公司,9789864766031,https://s.eslite.dev/Upload/Product/201710/l/636425347469858750.jpg
"世界連在一起, 搜尋引擎的核心秘密",https://www.eslite.com/product/1001120322170017,張俊林,博碩文化股份有限公司,9789862016367,https://s.eslite.dev/upload/product/l/2680713697001/176267.jpg
