書名,書籍網址,作者,出版社,ISBN,圖片網址
TensorFlow Reinforcement Learning Quick Start Guide,https://www.eslite.com/product/1001294884037317,Kaushik Balakrishnan,Ingram International Inc,9781789533583,0
TensorFlow 2.0 Quick Start Guide,https://www.eslite.com/product/1001294884028428,Tony Holdroyd,Ingram International Inc,9781789530759,0
TensorFlow in 1 Day: Make your own Neural Network,https://www.eslite.com/product/1001294883784856,Krishna Rungta,Ingram International Inc,9781720092254,0
Tensorflow for Dummies,https://www.eslite.com/product/1001294884346579,Matthew Scarpino,Ingram International Inc,9781119466215,0
Tensorflow for Deep Learning: From Linear Regression to Reinforcement Learning,https://www.eslite.com/product/1001294884136466,Bharath Ramsundar ; Reza Bosagh Zadeh,Ingram International Inc,9781491980453,0
Machine Learning with Tensorflow,https://www.eslite.com/product/1001294883804633,Nishant Shukla,Ingram International Inc,9781617293870,0
Pro Deep Learning with Tensorflow: A Mathematical Approach to Advanced Artificial Intelligence in Python,https://www.eslite.com/product/1001294883496907,Santanu Pattanayak,Ingram International Inc,9781484230954,0
Learning Tensorflow: A Guide to Building Deep Learning Systems,https://www.eslite.com/product/1001294884134855,Tom Hope ; Yehezkel S. Resheff ; Itay Lieder,Ingram International Inc,9781491978511,0
深度學習快速入門: 使用TensorFlow,https://www.eslite.com/product/1001120322564974,Giancarlo Zaccone,博碩文化股份有限公司,9789864341795,https://s.eslite.dev/Upload/Product/201701/l/636198261997250000.jpg
別再mnist了: 跨平台高平行TensorFlow 2精彩上陣,https://www.eslite.com/product/1001313432681999845001,李金洪,深智數位股份有限公司,9789865501860,https://s.eslite.dev/upload/product/l/2681999845001/20210402040610680438.jpg
Python+TensorFlow 2.x人工智慧、機器學習、大數據: 超炫專案與完全實戰,https://www.eslite.com/product/1001113692877375,柯博文,碁峰資訊股份有限公司,9789865025984,https://s.eslite.dev/upload/product/l/2681925685008/20200925042349791180.jpg
JavaScript網頁設計與TensorFlow.js人工智慧應用教本,https://www.eslite.com/product/1001113692876161,陳會安,碁峰資訊股份有限公司,9789865026103,https://s.eslite.dev/upload/product/l/2681923995000/20200922031733861188.jpg
Towards Tensorflow 2.0: 無痛打造AI模型,https://www.eslite.com/product/1001120322856427,陳峻廷,博碩文化股份有限公司,9789864345007,https://s.eslite.dev/Upload/Product/202007/l/637302258672286250.jpg
行動裝置上的AI: 使用TensorFlow on iOS/ Android/ 樹莓派,https://www.eslite.com/product/1001313432847306,王眾磊/ 陳海波,深智數位股份有限公司,9789865501310,https://s.eslite.dev/Upload/Product/202005/l/637255610049913750.jpg
"TensorFlow 2.0深度學習快速入門: 從1到2快人一步, 從0到2一步到位",https://www.eslite.com/product/1001120322842756,趙英俊,博碩文化股份有限公司,9789864344826,https://s.eslite.dev/upload/product/l/2681877001000/20200429031757483019.jpg
輕鬆學會Google TensorFlow 2.0人工智慧深度學習實作開發 (第2版),https://www.eslite.com/product/1001120322824878,黃士嘉/ 林邑撰,博碩文化股份有限公司,9789864344635,https://s.eslite.dev/upload/product/l/2681854590008/20200201040234412567.jpg
極詳細+超深入: TensorFlow 1.x/ 2.x完整工程實作 (最新版),https://www.eslite.com/product/1001313432819821,李金洪,深智數位股份有限公司,9789865501136,https://s.eslite.dev/Upload/Product/202001/l/637146744195857500.jpg
Python+TensorFlow人工智慧、機器學習、大數據: 超炫專案與完全實戰 (附DVD),https://www.eslite.com/product/1001113692798301,柯博文,碁峰資訊股份有限公司,9789865022570,https://s.eslite.dev/Upload/Product/201910/l/637056886405296250.jpg
輕鬆學會Google TensorFlow 2.0人工智慧深度學習實作開發,https://www.eslite.com/product/1001120322788693,黃士嘉/ 林邑撰,博碩文化股份有限公司,9789864344178,https://s.eslite.dev/upload/product/l/2681799814009/20190823041354867576.jpg
TensorFlow與Keras: Python深度學習應用實務,https://www.eslite.com/product/1001113882787148,陳允傑,旗標科技股份有限公司,9789863126027,https://s.eslite.dev/Upload/Product/201908/l/637027538879826250.jpg
用Python實作強化學習: 使用TensorFlow與OpenAI Gym,https://www.eslite.com/product/1001113692766866,Sudharsan Ravichandiran,碁峰資訊股份有限公司,9789865021412,https://s.eslite.dev/Upload/Product/201905/l/636942838112388750.jpg
用TensorFlow玩轉大數據與量化交易,https://www.eslite.com/product/1001248272704297,何海群,深石數位科技股份有限公司,9789865002435,https://s.eslite.dev/Upload/Product/201808/l/636711285118025000.jpg
看得懂的人工智慧實作書: 手把手教你玩Tensorflow (第2版),https://www.eslite.com/product/1001248272696615,鄭澤宇/ 梁博文/ 顧思宇,深石數位科技股份有限公司,9789865002428,https://s.eslite.dev/Upload/Product/201808/l/636687092882580000.jpg
用TensorFlow提早進入人工智慧的未來世界,https://www.eslite.com/product/1001301192632838,李嘉璇,佳魁數位,9789863795889,https://s.eslite.dev/Upload/Product/201710/l/636447767475785476.jpg
你也能成為機器學習專家: Tensorflow一書搞定,https://www.eslite.com/product/1001248272629962,喻儼/ 王琛/ 莫瑜/ 胡振邦/ 高傑,深石數位科技股份有限公司,9789865000516,https://s.eslite.dev/upload/product/l/2681512080001/731569.jpg
TensorFlow+Keras深度學習人工智慧實務應用,https://www.eslite.com/product/1001120322596530,林大貴,博碩文化股份有限公司,9789864342167,https://s.eslite.dev/Upload/Product/201706/l/636320754206685756.jpg
生成對抗網路最精解: 用TensorFlow實作最棒的GAN應用,https://www.eslite.com/product/1001313432682066635006,廖茂文/ 潘志宏,深智數位股份有限公司,9789860776218,https://s.eslite.dev/upload/product/l/2682066635006/20210903031600251870.jpg
"AI for Healthcare with Keras and Tensorflow 2.0: Design, Develop, and Deploy Machine Learning Models Using Healthcare Data",https://www.eslite.com/product/1001294884338336,Anshik,Ingram International Inc,9781484270851,0
"Deep Reinforcement Learning with Python: With Pytorch, Tensorflow and Openai Gym",https://www.eslite.com/product/1001294883881830,Nimish Sanghi,Ingram International Inc,9781484268087,0
Artificial Intelligence and Data Science Technologies: All You Need to Know about TensorFlow from Beginners to Expert. Learn How to Implementing a Con,https://www.eslite.com/product/1001294884328755,Mike Data,Ingram International Inc,9781803125268,0
從來沒有這麼明白過: TensorFlow上車就學會,https://www.eslite.com/product/1001313432682014264005,李錫涵/ 李卓桓/ 朱金鵬,深智數位股份有限公司,9789865501945,https://s.eslite.dev/upload/product/l/2682014264005/20210507034901495823.jpg
"Generative AI with Python and TensorFlow 2: Create images, text, and music with VAEs, GANs, LSTMs, Transformer models",https://www.eslite.com/product/1001294884372344,Joseph Babcock ; Raghav Bali,Ingram International Inc,9781800200883,0
Basic Course Learning About TinyML: Step By Step Guide Learning Machine With TensorFlow Lite,https://www.eslite.com/product/1001294883932289,Daniel Situnayake ; Pete Warden,Ingram International Inc,9798741842386,0
"Deep Learning with Python: The Crash Course for Beginners to Learn the Basics of Deep Learning with Python Using TensorFlow, Keras and PyTorch",https://www.eslite.com/product/1001294883890883,Daniel Géron,Ingram International Inc,9781801943482,0
Convolutional Neural Networks with Swift for Tensorflow: Image Recognition and Dataset Categorization,https://www.eslite.com/product/1001294883577251,Brett Koonce,Ingram International Inc,9781484261675,0
Machine Learning Math: A Complete Guide to Machine Learning for Beginners with Tensorflow. This Book Explains How to Build Artificial Intelli,https://www.eslite.com/product/1001294883838613,ML and Ai Academy,Ingram International Inc,9781801878890,0
Machine Learning and Deep Learning Using Python and Tensorflow,https://www.eslite.com/product/1001294883705762,Shailendra Kadre ; Venkata Reddy Konasani,Ingram International Inc,9781260462296,0
輕鬆學會Google TensorFlow 2人工智慧深度學習實作開發 (第3版),https://www.eslite.com/product/1001120322681978075009,黃士嘉/ 林邑撰,博碩文化股份有限公司,9789864345540,https://s.eslite.dev/upload/product/l/2681978075009/20210129042435614645.jpg
Deep Learning with Swift for Tensorflow: Differentiable Programming with Swift,https://www.eslite.com/product/1001294883627542,Rahul Bhalley,Ingram International Inc,9781484263297,0
"Advanced Natural Language Processing with TensorFlow 2: Build effective real-world NLP applications using NER, RNNs, seq2seq models, Transformers, and",https://www.eslite.com/product/1001294883815390,Ashish Bansal,Ingram International Inc,9781800200937,0
"Transformers for Natural Language Processing: Build innovative deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, RoBER",https://www.eslite.com/product/1001294883833537,Denis Rothman,Ingram International Inc,9781800565791,0
"Python Machine Learning: Everything You Should Know About Python Machine Learning Including Scikit Learn, Numpy, PyTorch, Keras And Tensorflow",https://www.eslite.com/product/1001294883843102,Joseph Mining,Ingram International Inc,9781801686976,0
"Python Machine Learning: Everything You Should Know About Python Machine Learning Including Scikit Learn, Numpy, PyTorch, Keras And Tensorflow",https://www.eslite.com/product/1001294883849496,Joseph Mining,Ingram International Inc,9781801687508,0
"Python Machine Learning: Everything You Should Know About Python Machine Learning Including Scikit Learn, Numpy, PyTorch, Keras And Tensorflow",https://www.eslite.com/product/1001294883885584,Joseph Mining,Ingram International Inc,9781801687515,0
"Python Machine Learning: Everything You Should Know About Python Machine Learning Including Scikit Learn, Numpy, PyTorch, Keras And Tensorflow",https://www.eslite.com/product/1001294883818689,Joseph Mining,Ingram International Inc,9781801686969,0
AI黃金時期正好學: TensorFlow 2高手有備而來,https://www.eslite.com/product/1001313432681970467000,龍良曲,深智數位股份有限公司,9789865501716,https://s.eslite.dev/upload/product/l/2681970467000/20210116033343534161.jpg
"Deep Learning with Python: The Crash Course for Beginners to Learn the Basics of Deep Learning with Python Using TensorFlow, Keras and PyTorch",https://www.eslite.com/product/1001294883803231,Daniel Géron,Ingram International Inc,9781914306631,0
"Deep Learning with Python: The Crash Course for Beginners to Learn the Basics of Deep Learning with Python Using TensorFlow, Keras and PyTorch",https://www.eslite.com/product/1001294883756649,Daniel Géron,Ingram International Inc,9781914306129,0
Hands-On Image Generation with TensorFlow: A practical guide to generating images and videos using deep learning,https://www.eslite.com/product/1001294883861692,Soon Yau Cheong,Ingram International Inc,9781838826789,0
Applied Neural Networks with Tensorflow 2: API Oriented Deep Learning with Python,https://www.eslite.com/product/1001294883203818,Orhan Gazi Yalç&#305 ; n,Ingram International Inc,9781484265123,0
Practical Machine Learning in JavaScript: Tensorflow.Js for Web Developers,https://www.eslite.com/product/1001294883250488,Charlie Gerard,Ingram International Inc,9781484264171,0
用TensorFlow玩轉大數據與量化交易 (第2版),https://www.eslite.com/product/1001299212681950082001,何海群,上奇資訊,9789865005030,https://s.eslite.dev/upload/product/l/2681950082001/20201204071631738764.jpg
Machine Learning for Economics and Finance in Tensorflow 2: Deep Learning Models for Research and Industry,https://www.eslite.com/product/1001294883202687,Isaiah Hull,Ingram International Inc,9781484263723,0
Machine Learning Math: A Complete Guide to Machine Learning for Beginners with Tensorflow. This Book Explains How to Build Artificial Intelli,https://www.eslite.com/product/1001294883649465,ML & Ai Academy,Ingram International Inc,9781801255325,0
Artificial Neural Networks with Tensorflow 2: Ann Architecture Machine Learning Projects,https://www.eslite.com/product/1001294883249913,Poornachandra Sarang,Ingram International Inc,9781484261491,0
"Probabilistic Deep Learning: With Python, Keras and Tensorflow Probability",https://www.eslite.com/product/1001294883559994,Oliver Duerr ; Beate Sick ; Elvis Murina,Ingram International Inc,9781617296079,0
Artificial Intelligence with Python Cookbook: Proven recipes for applying AI algorithms and deep learning techniques using TensorFlow 2.x and PyTorch,https://www.eslite.com/product/1001294884046083,Ben Auffarth,Ingram International Inc,9781789133967,0
"Python Machine Learning by Example - Third Edition: Build intelligent systems using Python, TensorFlow 2, PyTorch, and scikit-learn",https://www.eslite.com/product/1001294884043730,Yuxi (Hayden) Liu,Ingram International Inc,9781800209718,0
TensorFlow 2.x人工智慧、機器學習: 超炫範例200+ (附影音教學影片/範例程式),https://www.eslite.com/product/1001113692681931074001,柯博文,碁峰資訊股份有限公司,9789865026288,https://s.eslite.dev/upload/product/l/2681931074001/20201020035926995548.jpg
"Python Machine Learning for Beginners: Learning from scratch NumPy, Pandas, Matplotlib, Seaborn, Scikitlearn, and TensorFlow for Machine Learning and",https://www.eslite.com/product/1001294883975708,Ai Publishing,Ingram International Inc,9781734790153,0
Machine Learning Concepts with Python and the Jupyter Notebook Environment: Using Tensorflow 2.0,https://www.eslite.com/product/1001294883565335,Nikita Silaparasetty,Ingram International Inc,9781484259665,0
"1 Python Machine Learning: Understand Python Libraries (Keras, NumPy, Scikit-lear, TensorFlow) for Implementing Machine Learning Models in Order",https://www.eslite.com/product/1001294884139101,Ethem Mining,Ingram International Inc,9781914028076,0
Practical Tensorflow.Js: Deep Learning in Web App Development,https://www.eslite.com/product/1001294883087567,Juan de Dios Santos Rivera,Ingram International Inc,9781484262726,0
Building Machine Learning Pipelines: Automating Model Life Cycles with Tensorflow,https://www.eslite.com/product/1001294883212415,Hannes Hapke ; Catherine Nelson,Ingram International Inc,9781492053194,0
Natural Language Processing Crash Course for Beginners: Theory and Applications of NLP using TensorFlow 2.0 and Keras,https://www.eslite.com/product/1001294883975266,Ai Publishing,Ingram International Inc,9781734790139,0
TinyML: TensorFlow Lite機器學習,https://www.eslite.com/product/1001133102861839,Pete Warden/ Daniel Situnayake,美商歐萊禮股份有限公司台灣分公司,9789865025359,https://s.eslite.dev/Upload/Product/202007/l/637316952723886250.jpg
Deep Learning Projects Using Tensorflow 2: Neural Network Development with Python and Keras,https://www.eslite.com/product/1001294884107826,Vinita Silaparasetty,Ingram International Inc,9781484258019,0
Building Computer Vision Applications Using Artificial Neural Networks: With Step-By-Step Examples in Opencv and Tensorflow with Python,https://www.eslite.com/product/1001294883593103,Shamshad Ansari,Ingram International Inc,9781484258866,0
"Hands-On Python Deep Learning for the Web: Integrating neural network architectures to build smart web apps with Flask, Django, and TensorFlow",https://www.eslite.com/product/1001294884299161,Anubhav Singh ; Sayak Paul,Ingram International Inc,9781789956085,0
Mastering Computer Vision with TensorFlow 2.x: Build advanced computer vision applications using machine learning and deep learning techniques,https://www.eslite.com/product/1001294884082205,Krishnendu Kar,Ingram International Inc,9781838827069,0
Advanced Deep Learning with TensorFlow 2 and Keras - Second Edition,https://www.eslite.com/product/1001294884086481,Rowel Atienza,Ingram International Inc,9781838821654,0
"The Python Bible Volume 6: Neural Networks (Tensorflow, Deep Learning, Keras)",https://www.eslite.com/product/1001294883680232,Florian Dedov,Ingram International Inc,9798618467469,0
Deep Learning with JavaScript: Neural Networks in Tensorflow.Js,https://www.eslite.com/product/1001294883721985,Shanqing Cai ; Stan Bileschi ; Eric Nielsen,Ingram International Inc,9781617296178,0
一直學不會Tensorflow? PyTorch更好用更強大更易懂! (熱銷版),https://www.eslite.com/product/1001299212823154,廖星宇,上奇資訊,9789865004484,https://s.eslite.dev/Upload/Product/202001/l/637155378314308750.jpg
Tinyml: Machine Learning with Tensorflow Lite on Arduino and Ultra-Low-Power Microcontrollers,https://www.eslite.com/product/1001294883218793,Pete Warden ; Daniel Situnayake,Ingram International Inc,9781492052043,0
Deep Learning Pipeline: Building a Deep Learning Model with Tensorflow,https://www.eslite.com/product/1001294883199253,Hisham El-Amir ; Mahmoud Hamdy,Ingram International Inc,9781484253489,0
"Python Machine Learning - Third Edition: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2",https://www.eslite.com/product/1001294884034965,Sebastian Raschka ; Vahid Mirjalili,Ingram International Inc,9781789955750,0
Hands-On Machine Learning with TensorFlow.js,https://www.eslite.com/product/1001294884079357,Kai Sasaki,Ingram International Inc,9781838821739,0
"Practical Deep Learning for Cloud, Mobile, and Edge: Real-World AI & Computer-Vision Projects Using Python, Keras & Tensorflow",https://www.eslite.com/product/1001294883217578,Anirudh Koul ; Siddha Ganju ; Meher Kasam,Ingram International Inc,9781492034865,0
"Python Machine Learning For Beginners: Handbook For Machine Learning, Deep Learning And Neural Networks Using Python, Scikit-Learn And TensorFlow",https://www.eslite.com/product/1001294883028435,Finn Sanders,Ingram International Inc,9783903331310,0
"Hands-On Machine Learning with Scikit-Learn, Keras, and Tensorflow: Concepts, Tools, and Techniques to Build Intelligent Systems",https://www.eslite.com/product/1001294883218651,Aurélien Géron,Ingram International Inc,9781492032649,0
"Deep Learning with Python: The Ultimate Guide to Understand Deep Neural Networks with Python through PyTorch, TensorFlow and Keras. Discover the",https://www.eslite.com/product/1001294884253030,Mark Graph,Ingram International Inc,9781699947357,0
"Applied Reinforcement Learning with Python: With Openai Gym, Tensorflow, and Keras",https://www.eslite.com/product/1001294883198053,Taweh Beysolow II,Ingram International Inc,9781484251263,0
"The Python Bible Volume 4: Machine Learning (Neural Networks, Tensorflow, Sklearn, SVM)",https://www.eslite.com/product/1001294883192823,Florian Dedov,Ingram International Inc,9781086956764,0
"Deep Learning with Python: The Crash Course for Beginners to Learn the Basics of Deep Learning with Python Using TensorFlow, Keras and PyTorch",https://www.eslite.com/product/1001294884129645,Daniel Geron,Ingram International Inc,9781086549959,0
Hands-On Computer Vision with TensorFlow 2: Leverage deep learning to create powerful image processing apps with TensorFlow 2.0 and Keras,https://www.eslite.com/product/1001294884058880,Benjamin Planche ; Eliot Andres,Ingram International Inc,9781788830645,0
"Mastering Machine Learning on AWS: Advanced machine learning in Python using SageMaker, Apache Spark, and TensorFlow",https://www.eslite.com/product/1001294884052378,Saket S. R. Mengle ; Maximo Gurmendez,Ingram International Inc,9781789349795,0
"Python Deep learning: Develop your first Neural Network in Python Using TensorFlow, Keras, and PyTorch",https://www.eslite.com/product/1001294884118527,Samuel Burns,Ingram International Inc,9781092562225,0
"Machine Learning with Scikit-Learn and Tensorflow: Deep Learning with Python (Random Forests, Decision Trees, and Neural Networks)",https://www.eslite.com/product/1001294883875044,Emery H. Maxwell,Ingram International Inc,9781092130776,0
"Python Machine Learning: Machine Learning and Deep Learning with Python, scikit-learn and Tensorflow",https://www.eslite.com/product/1001294884118018,Samuel Burns,Ingram International Inc,9781090434166,0
"Python Deep Learning - Second Edition: Exploring deep learning techniques and neural network architectures with PyTorch, Keras, and TensorFlow, 2nd Ed",https://www.eslite.com/product/1001294884064731,Ivan Vasilev ; Daniel Slater ; Gianmario Spacagna,Ingram International Inc,9781789348460,0
"Python Machine Learning: Machine Learning and Deep Learning with Python, Scikit-Learn, and Tensorflow",https://www.eslite.com/product/1001294884030575,Samuel Burns,Ingram International Inc,9781793175854,0
Practical Computer Vision Applications Using Deep Learning with Cnns: With Detailed Examples in Python Using Tensorflow and Kivy,https://www.eslite.com/product/1001294883214746,Ahmed Fawzy Gad,Ingram International Inc,9781484241660,0
一直學不會Tensorflow? PyTorch更好用更強大更易懂!,https://www.eslite.com/product/1001248272714069,廖星宇,深石數位科技股份有限公司,9789865002688,https://s.eslite.dev/Upload/Product/201809/l/636736343433885000.jpg
Deep Learning for Computer Vision: Expert techniques to train advanced neural networks using TensorFlow and Keras,https://www.eslite.com/product/1001294884298548,Rajalingappaa Shanmugamani,Ingram International Inc,9781788295628,0
TensorFlow之外的好選擇: Keras Caffe SK-Learn機器學習實作,https://www.eslite.com/product/1001301192647665,阿布/ 胥嘉幸,佳魁數位,9789863796060,https://s.eslite.dev/upload/product/l/2681536255003/750565.jpg
"Reinforcement Learning: With Open Ai, Tensorflow and Keras Using Python",https://www.eslite.com/product/1001294883709381,Abhishek Nandy ; Manisha Biswas,Ingram International Inc,9781484232842,0
"Python Machine Learning, Second Edition: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow",https://www.eslite.com/product/1001294884057750,Sebastian Raschka ; Vahid Mirjalili,Ingram International Inc,9781787125933,0
"Hands-on Machine Learning with Scikit-Learn and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",https://www.eslite.com/product/1002150932656286,Aurélien Géron,Baker & Taylor,9781491962299,https://s.eslite.dev/Upload/Product/201802/l/636535083144381250.jpg
Python機器學習 下 (第3版),https://www.eslite.com/product/1001120322877376,Sebastian Raschka/ Vahid Mirjalili,博碩文化股份有限公司,9789864345199,https://s.eslite.dev/upload/product/l/2681925686005/20200925042352342181.jpg
Python機器學習 上 (第3版),https://www.eslite.com/product/1001120322872894,Sebastian Raschka/ Vahid Mirjalili,博碩文化股份有限公司,9789864345182,https://s.eslite.dev/upload/product/l/2681918866001/20200904035716921803.jpg
GAN對抗式生成網路,https://www.eslite.com/product/1001113882868146,Jakub Langr/ Vladimir Bok; 施銘威研究室/ 監修,旗標科技股份有限公司,9789863126386,https://s.eslite.dev/upload/product/l/2681912464005/20200820041251920192.jpg
猜心競賽: 從實作了解推薦系統演算法,https://www.eslite.com/product/1001313432865782,黃美靈,深智數位股份有限公司,9789865501488,https://s.eslite.dev/upload/product/l/2681908806000/20200811040600550424.jpg
大師帶你立即上手: 機器學習+人工智慧一點也不難,https://www.eslite.com/product/1001313432858533,唐宇迪,深智數位股份有限公司,9789865501419,https://s.eslite.dev/Upload/Product/202007/l/637310899041735000.jpg
學AI真簡單 II: 動手做深度學習 (附線上教學影音與測驗),https://www.eslite.com/product/1001122982863460,AI4kids; 吳俊霖/ 蔡宗翰/ 審閱; Kneron/ 技術夥伴,全華圖書股份有限公司,9789865034382,https://s.eslite.dev/upload/product/l/2681905692002/20200804040058595983.jpg
學AI真簡單 II: 動手做深度學習 (附線上教學影音與測驗),https://www.eslite.com/product/1001122982863460,AI4kids; 吳俊霖/ 蔡宗翰/ 審閱; Kneron/ 技術夥伴,全華圖書股份有限公司,9789865034382,https://s.eslite.dev/upload/product/l/2681905692002/20200804040058595983.jpg
"深度學習: 從入門到實戰, 使用MATLAB (附範例光碟)",https://www.eslite.com/product/1001122982864432,郭至恩,全華圖書股份有限公司,9789865034313,https://s.eslite.dev/upload/product/l/2681906802004/20200806060855077193.jpg
機器學習的數學基礎: AI、深度學習打底必讀,https://www.eslite.com/product/1001113882821006,西內啟,旗標科技股份有限公司,9789863126140,https://s.eslite.dev/upload/product/l/2681849799003/20200111035300652763.jpg
強者用PyTorch: 實作史上最經典AI範例,https://www.eslite.com/product/1001313432817751,集智俱樂部,深智數位股份有限公司,9789865501129,https://s.eslite.dev/upload/product/l/2681845465001/20191231034733435568.jpg
NumPy高速運算徹底解說: 六行寫一隻程式? 你真懂深度學習? 手工算給你看!,https://www.eslite.com/product/1001113882815124,,旗標科技股份有限公司,9789863126195,https://s.eslite.dev/Upload/Product/202001/l/637148466396013750.jpg
深度學習: 使用Keras,https://www.eslite.com/product/1001113692810613,Rowel Atienza,碁峰資訊股份有限公司,9789865023218,https://s.eslite.dev/Upload/Product/201911/l/637104407231553750.jpg
Python數據分析基礎: 包含數據挖掘和機器學習,https://www.eslite.com/product/1001116712784643,阮敬,五南圖書出版股份有限公司,9789577634467,https://s.eslite.dev/upload/product/l/2681793670007/20190802044524892873.jpg
CV+深度學習: AI最完整的跨套件Python人工智慧電腦視覺,https://www.eslite.com/product/1001313432773998,繆鵬,深智數位股份有限公司,9789869772686,https://s.eslite.dev/Upload/Product/201907/l/636976589787676531.jpg
"深度學習入門教室: 6堂基礎課程+Python實作練習, Deep Learning、人工智慧、機器學習的理論和應用全圖解",https://www.eslite.com/product/1001130572740309,谷岡広樹/ 康鑫,臉譜出版社,9789862357156,https://s.eslite.dev/upload/product/l/2681707262007/ec1647597.jpg
Python機器學習 (第2版),https://www.eslite.com/product/1001120322706630,Sebastian Raschka/ Vahid Mirjalili,博碩文化股份有限公司,9789864343324,https://s.eslite.dev/Upload/Product/201809/l/636713878709408190.jpg
Python深度學習實作: Keras快速上手,https://www.eslite.com/product/1001120322688263,謝梁/ 魯穎/ 勞虹嵐,博碩文化股份有限公司,9789864343133,https://s.eslite.dev/Upload/Product/201807/l/636663764801442500.jpg
Python深度學習,https://www.eslite.com/product/1001120322649280,Valentino Zocca/ Gianmario Spacagna/ Daniel Slater/ Peter Roelants,博碩文化股份有限公司,9789864342723,https://s.eslite.dev/Upload/Product/201801/l/636507507861845000.jpg
